,NAME,LOCATION,COURSES,CONTACT NO.
75,Goru solution carrer academy,"Ghankar lain RK nasik, Ashok Stambh",Bank Exam Coaching,
76,Career Launcher,"4th Floor, College Road",Bank Exam Coaching,
77,Kewal Academy," Aarya Heights, Ashok Stambh, Nashik",Bank Exam Coaching,
78,CompXAM Institute,Also Servicing in Nashik,Bank Exam Coaching,
79,Dnyanwardhini Academy,"Ambad Link Road , New CIDCO",Bank Exam Coaching,
80,EQL Classes,Also Servicing in Nashik,"CAT Coaching Centers, Law entrance exam coaching",+912249434118_
81,IMS Learning Resources Pvt. Ltd.,Also Servicing in Nashik,"CAT Coaching Centers, Law entrance exam coaching",+919066021467_
82,Success Educational Services,"Archit icon hall no 2 college road nashik__Archit icon hall no 2 college road nashik, College Road, Nashik","CAT Coaching Centers, Law entrance exam coaching",+912249434398_
83,Tarkashastra,Also Servicing in Nashik,"CAT Coaching Centers, Management entrance exam coaching",+912249434464_
84,Guru's Classes,Also Servicing in Nashik,"CAT Coaching Centers, Management entrance exam coaching",+917569010401_
85,The Prayas India,Also Servicing in Nashik,"CAT Coaching Centers, Law entrance exam coaching",+912249433642_
86,Abhinav Institute of Technology & Management,"Mahatma Gandhi Road, Vakil Wadi","CAT Coaching Centers, Management entrance exam coaching",
87,Career Launcher,"4th Floor, College Road","CAT Coaching Centers, Management entrance exam coaching",
88,CompXAM Institute,Also Servicing in Nashik,"CAT Coaching Centers, Management entrance exam coaching",
89,The Gate Academy,Also Servicing in Nashik,"CAT Coaching Centers, Law entrance exam coaching",+914449919914_
90,EQL Classes,Also Servicing in Nashik,"Common Management Aptitude Test (CMAT) Coaching, Law entrance exam coaching",+912249434118_
91,IMS Learning Resources Pvt. Ltd.,Also Servicing in Nashik,"Common Management Aptitude Test (CMAT) Coaching, Law entrance exam coaching",+919066021467_
92,Success Educational Services,"Archit icon hall no 2 college road nashik__Archit icon hall no 2 college road nashik, College Road, Nashik","Common Management Aptitude Test (CMAT) Coaching, Law entrance exam coaching",+912249434398_
93,Guru's Classes,Also Servicing in Nashik,"Common Management Aptitude Test (CMAT) Coaching, Management entrance exam coaching",+917569010401_
94,The Prayas India,Also Servicing in Nashik,"Common Management Aptitude Test (CMAT) Coaching, Law entrance exam coaching",+912249433642_
95,Career Launcher,"4th Floor, College Road","Common Management Aptitude Test (CMAT) Coaching, Management entrance exam coaching",
96,The Gate Academy,Also Servicing in Nashik,"Common Management Aptitude Test (CMAT) Coaching, Law entrance exam coaching",+914449919914_
97,IMS LALKOTHI,Also Servicing in Nashik,"Common Management Aptitude Test (CMAT) Coaching, Law entrance exam coaching",+918657608031_
98,Datashwar Academy,"Behind Krishna Sarees Ashok Stambh Nashik, Ashok Stambh, Nashik","Common Management Aptitude Test (CMAT) Coaching, Management entrance exam coaching",
99,Apti Academy,Also Servicing in Nashik,"Common Management Aptitude Test (CMAT) Coaching, Management entrance exam coaching",+912249428242_
100,The Gate Academy,Also Servicing in Nashik,"CTET Coaching, UGC NET coaching",+914449919914_
101,Chate Coaching Classes,Also Servicing in Nashik,"CTET Coaching, Teachers exam coaching",
102,Datashwar Academy,"Behind Krishna Sarees Ashok Stambh Nashik, Ashok Stambh, Nashik","CTET Coaching, UGC NET coaching",
103,Spectrum Academy,Also Servicing in Nashik,"CTET Coaching, UPSC exam coaching",
104,Motivation career academy for Mpsc Upsc Saralseva psi sti aso police bharati clerk,"Raviwar karanja nashik, Ashok Stambh","CTET Coaching, UPSC exam coaching",
105,Spectrum Academy,"Raviwar Peth, Gole Colony, Nashik","CTET Coaching, UPSC exam coaching",
106,ICE College of Management,Also Servicing in Nashik,"CTET Coaching, UPSC exam coaching",+912249410955_
107,Success Educational Services,"Archit icon hall no 2 college road nashik__Archit icon hall no 2 college road nashik, College Road, Nashik","IBPS Bank Interview Coaching, Bank exam coaching",+912249434398_
108,Apti Academy,Also Servicing in Nashik,"IBPS Bank Interview Coaching, Bank exam coaching",+912249428242_
109,Data Ishwar Academy," Panchwati, Panchvati","IBPS Bank Interview Coaching, Bank exam coaching",
110,Champions Square Institute,"Gangapur Road, Ashok Stambh, Nashik","IBPS Bank Interview Coaching, Bank exam coaching",
111,Vihan Classes,"Flat no. 4 Pathardi shivar, Nashik Agra Road","IBPS Bank Interview Coaching, Bank exam coaching",
112,Career Launcher,"4th Floor, College Road","IBPS Bank Interview Coaching, Bank exam coaching",
113,Kewal Academy," Aarya Heights, Ashok Stambh, Nashik","IBPS Bank Interview Coaching, Bank exam coaching",
114,Goru solution carrer academy,"Ghankar lain RK nasik, Ashok Stambh","IBPS Bank Interview Coaching, Bank exam coaching",
115,CompXAM Institute,Also Servicing in Nashik,"IBPS Bank Interview Coaching, Bank exam coaching",
116,Datashwar Academy,"Behind Krishna Sarees Ashok Stambh Nashik, Ashok Stambh, Nashik","IBPS Bank Interview Coaching, Bank exam coaching",
117,IMS Learning Resources Pvt. Ltd.,Also Servicing in Nashik,"KMAT Coaching, Law entrance exam coaching",+919066021467_
118,Success Educational Services,"Archit icon hall no 2 college road nashik__Archit icon hall no 2 college road nashik, College Road, Nashik","KMAT Coaching, Law entrance exam coaching",+912249434398_
119,The Gate Academy,Also Servicing in Nashik,"KMAT Coaching, Law entrance exam coaching",+914449919914_
120,Elan Academy,Also Servicing in Nashik,"KMAT Coaching, Management entrance exam coaching",+917569008302_
121,ICE College of Management,Also Servicing in Nashik,"KMAT Coaching, Management entrance exam coaching",+912249410955_
122,Career Launcher,"Nashik - 422005, College Road, Nashik","KMAT Coaching, Law entrance exam coaching",
123,National Institute,Also Servicing in Nashik,"KMAT Coaching, Law entrance exam coaching",+912249426892_
124,NJEDUTECH,Also Servicing in Nashik,"Language Training Centres, Spoken english training",+919883030081_
125,Fundaskill Services (OPC) Pvt. Ltd.,Also Servicing in Nashik,"Language Training Centres, Foreign language training",+918048042700_
126,Mackwins Education Pvt. Ltd.," Don Bosco School Chouk, College Road, Nashik","Language Training Centres, Foreign language training",+912249432546_
127,Education Academy for English Speaking,Also Servicing in Nashik,"Language Training Centres, Spoken english training",+912249412208_
128,Rutushali Classes,Also Servicing in Nashik,"Language Training Centres, Foreign language training",+912249410237_
129,Alhamdulillah Centre,Also Servicing in Nashik,"Language Training Centres, Indian language training",+914449850108_
130,Complete Coaching Centre (Especially - Hindi Prachar Sabha),Also Servicing in Nashik,"Language Training Centres, Indian language training",+914449910129_
131,Chicademi (The Mandarin Institute),Also Servicing in Nashik,"Language Training Centres, Foreign language training",+911141109657_
132,K Academy,"Hundiwalal Lane, Dahipool","Language Training Centres, Spoken english training",
133,System Education Academy,"Nashik, Nashik - 422009","Language Training Centres, Indian language training",
134,EQL Classes,Also Servicing in Nashik,"Law Entrance Coaching, Law entrance exam coaching",+912249434118_
135,IMS Learning Resources Pvt. Ltd.,Also Servicing in Nashik,"Law Entrance Coaching, Law entrance exam coaching",+919066021467_
136,Success Educational Services,"Archit icon hall no 2 college road nashik__Archit icon hall no 2 college road nashik, College Road, Nashik","Law Entrance Coaching, Law entrance exam coaching",+912249434398_
137,Ideal Coaching Classes,"Prestige Park, Nashik Road","Law Entrance Coaching, Law entrance exam coaching",
138,The Gate Academy,Also Servicing in Nashik,"Law Entrance Coaching, Law entrance exam coaching",+914449919914_
139,IMS LALKOTHI,Also Servicing in Nashik,"Law Entrance Coaching, Law entrance exam coaching",+918657608031_
140,Talent 1 Coaching Classes,"Sarah complex, Gole Colony","Law Entrance Coaching, Law entrance exam coaching",
141,Law Guru Classes,Also Servicing in Nashik,"Law Entrance Coaching, Law entrance exam coaching",
142,Target Campus," Nashik, Ashok Stambh","Law Entrance Coaching, Law entrance exam coaching",
143,National Institute,Also Servicing in Nashik,"Law Entrance Coaching, Law entrance exam coaching",+912249426892_
144,Rajendra Bhatia's Design IFAAA,Also Servicing in Nashik,"NATA Coaching, ENGG / ARCH entrance exam coaching",+918048031945_
145,Sambhav Design Studio,Also Servicing in Nashik,"NATA Coaching, ENGG / ARCH entrance exam coaching",+917949072673_
146,My Design Studio,Also Servicing in Nashik,"NATA Coaching, ENGG / ARCH entrance exam coaching",+911140140990_
147,Rachana Art Academy," Jagtapnagar, Cidco","NATA Coaching, ENGG / ARCH entrance exam coaching",+912249431261_
148,Himanshu Ranjan," Above San Infotek, Canada Corner","NATA Coaching, ENGG / ARCH entrance exam coaching",
149,Abhinav Institute of Technology & Management,"Mahatma Gandhi Road, Vakil Wadi","NATA Coaching, Management entrance exam coaching",
150,Salunke Classes," Ashok Stambh, Gole Colony","NATA Coaching, ENGG / ARCH entrance exam coaching",
151,MM 2 KM An Architectural Affairs & Education," Indiranagar , Indira Nagar","NATA Coaching, ENGG / ARCH entrance exam coaching",
152,The Gate Academy,Also Servicing in Nashik,"NATA Coaching, Law entrance exam coaching",+914449919914_
153,Swayam Art Academy,Also Servicing in Nashik,"NATA Coaching, ENGG / ARCH entrance exam coaching",+912249426540_
154,Pimeson IIT-JEE Institute,"Patil Lane No. 3, College Road","National Talent Search Exam (NTSE) Coaching, School competitive exam coaching",
155,The Gate Academy,Also Servicing in Nashik,"National Talent Search Exam (NTSE) Coaching, UGC NET coaching",+914449919914_
156,Datashwar Academy,"Behind Krishna Sarees Ashok Stambh Nashik, Ashok Stambh, Nashik","National Talent Search Exam (NTSE) Coaching, UGC NET coaching",
157,Spectrum Academy,Also Servicing in Nashik,"National Talent Search Exam (NTSE) Coaching, UPSC exam coaching",
158,Motivation career academy for Mpsc Upsc Saralseva psi sti aso police bharati clerk,"Raviwar karanja nashik, Ashok Stambh","National Talent Search Exam (NTSE) Coaching, UPSC exam coaching",
159,SRP Coaching Classes," Railroad nasik road., Jail Road","National Talent Search Exam (NTSE) Coaching, School competitive exam coaching",
160,Spectrum Academy,"Raviwar Peth, Gole Colony, Nashik","National Talent Search Exam (NTSE) Coaching, UPSC exam coaching",
161,ICE College of Management,Also Servicing in Nashik,"National Talent Search Exam (NTSE) Coaching, UPSC exam coaching",+912249410955_
162,Nayak's Tutorials,"Rathachakar Chowk, Indira Nagar","National Talent Search Exam (NTSE) Coaching, SSC exam coaching",
163,Pioneers Academy,"Amrutdham, Panchavati, Nashik","National Talent Search Exam (NTSE) Coaching, UGC NET coaching",
164,Success Educational Services,"Archit icon hall no 2 college road nashik__Archit icon hall no 2 college road nashik, College Road, Nashik","RRB Entrance Exam Coaching, UGC NET coaching",+912249434398_
165,Data Ishwar Academy," Panchwati, Panchvati","RRB Entrance Exam Coaching, UGC NET coaching",
166,Dnyandip Career Academy Nashik,"panchayat nashik, Panchvati","RRB Entrance Exam Coaching, UPSC exam coaching",
167,Goru solution carrer academy,"Ghankar lain RK nasik, Ashok Stambh","RRB Entrance Exam Coaching, SSC exam coaching",
168,CompXAM Institute,Also Servicing in Nashik,"RRB Entrance Exam Coaching, SSC exam coaching",
169,The Gate Academy,Also Servicing in Nashik,"RRB Entrance Exam Coaching, UGC NET coaching",+914449919914_
170,Infotrack - Upsc Guru,Also Servicing in Nashik,"RRB Entrance Exam Coaching, UPSC exam coaching",
171,Modulation Institute,Also Servicing in Nashik,"RRB Entrance Exam Coaching, SSC exam coaching",
172,Datashwar Academy,"Behind Krishna Sarees Ashok Stambh Nashik, Ashok Stambh, Nashik","RRB Entrance Exam Coaching, UGC NET coaching",
173,Lakshyavedh Consultancy Services,"Govind Nagar Link Road, Tidke Colony, Nashik","RRB Entrance Exam Coaching, Online mock test series exam coaching",
174,Samridhh fincoach,Also Servicing in Nashik,"Chartered Accountant Coaching, Chartered accountant tuitions",+917949072391_
175,Chiranjiwi Acharya,Also Servicing in Nashik,"Chartered Accountant Coaching, Chartered accountant tuitions",+912249436926_
176,Saraswati Commerce Academy," Asavari Chamber, College Road","Chartered Accountant Coaching, Chartered accountant tuitions",+912249432446_
177,Panchakshari Professional Academy Pvt. Ltd.,"1st Floor, Ashok Stambh","Chartered Accountant Coaching, Chartered accountant tuitions",
178,Indira Technical Institute,"Ashok Stambh, Ashok Stambh","Chartered Accountant Coaching, Chartered accountant tuitions",
179,Tayal Institute Pvt. Ltd.,Also Servicing in Nashik,"Chartered Accountant Coaching, Chartered accountant tuitions",
180,Sankalp Kanstiya Classes,Also Servicing in Nashik,"Chartered Accountant Coaching, Chartered accountant tuitions",
181,The Gate Academy,Also Servicing in Nashik,"Chartered Accountant Coaching, Chartered accountant tuitions",+914449919914_
182,Balaji Commerce Academy," Nasik, Ashok Stambh","Chartered Accountant Coaching, Chartered accountant tuitions",
183,Arpit Gupta Classes,Also Servicing in Nashik,"Chartered Accountant Coaching, Chartered accountant tuitions",
184,Samridhh fincoach,Also Servicing in Nashik,"CACPT Coaching, Chartered accountant tuitions",+917949072391_
185,Chiranjiwi Acharya,Also Servicing in Nashik,"CACPT Coaching, Chartered accountant tuitions",+912249436926_
186,Saraswati Commerce Academy," Asavari Chamber, College Road, Nashik","CACPT Coaching, Chartered accountant tuitions",+912249432446_
187,Panchakshari Professional Academy Pvt. Ltd.,"1st Floor, Ashok Stambh, Nashik","CACPT Coaching, Chartered accountant tuitions",
188,Indira Technical Institute,"Ashok Stambh, Ashok Stambh","CACPT Coaching, Chartered accountant tuitions",
189,Tayal Institute Pvt. Ltd.,Also Servicing in Nashik,"CACPT Coaching, Chartered accountant tuitions",
190,Sankalp Kanstiya Classes,Also Servicing in Nashik,"CACPT Coaching, Chartered accountant tuitions",
191,The Gate Academy,Also Servicing in Nashik,"CACPT Coaching, Chartered accountant tuitions",+914449919914_
192,Balaji Commerce Academy," Nasik, Ashok Stambh, Nashik","CACPT Coaching, Chartered accountant tuitions",
193,Arpit Gupta Classes,Also Servicing in Nashik,"CACPT Coaching, Chartered accountant tuitions",
194,Tayal Institute Pvt. Ltd.,Also Servicing in Nashik,"Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",
195,Sankalp Kanstiya Classes,Also Servicing in Nashik,"Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",
196,The Gate Academy,Also Servicing in Nashik,"Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",+914449919914_
197,Jugal Joshis Commerce Academy," Ishwar Sankul, Bytco Point","Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",
198,Lakshyavedh Consultancy Services,"Govind Nagar Link Road, Tidke Colony","Chartered Financial Analyst (CFA) Coaching, Finance certification tuitions",
199,MS Trading School,Also Servicing in Nashik,Chartered Financial Analyst (CFA) Coaching,
200,Manish Ramuka,Also Servicing in Nashik,"Chartered Financial Analyst (CFA) Coaching, CFA tuitions",+912249433810_
201,Perfect Commerce Classes,"CIDCO, Pawan Nagar","Chartered Financial Analyst (CFA) Coaching, CFA tuitions",
202,Commerce Career Academy," Basement, Ashok Stambh","Chartered Financial Analyst (CFA) Coaching, CFA tuitions",
203,Omkar Deshpande,"Sharanpur Road, Sharanpur Road","Chartered Financial Analyst (CFA) Coaching, CFA tuitions",
204,The Gate Academy,Also Servicing in Nashik,"Certified Financial Planner (CFP) Coaching, Chartered accountant tuitions",+914449919914_
205,Jugal Joshis Commerce Academy," Ishwar Sankul, Bytco Point, Nashik","Certified Financial Planner (CFP) Coaching, Chartered accountant tuitions",
206,Lakshyavedh Consultancy Services,"Govind Nagar Link Road, Tidke Colony, Nashik","Certified Financial Planner (CFP) Coaching, Finance certification tuitions",
207,The Gate Academy,Also Servicing in Nashik,"Certified Financial Executive (CFX) Coaching, Chartered accountant tuitions",+914449919914_
208,Balaji Commerce Academy," Nasik, Ashok Stambh, Nashik","Certified Financial Executive (CFX) Coaching, Chartered accountant tuitions",
209,Jugal Joshis Commerce Academy," Ishwar Sankul, Bytco Point, Nashik","Certified Financial Executive (CFX) Coaching, Chartered accountant tuitions",
210,Lakshyavedh Consultancy Services,"Govind Nagar Link Road, Tidke Colony, Nashik","Certified Financial Executive (CFX) Coaching, Finance certification tuitions",
211,Samridhh fincoach,Also Servicing in Nashik,"CMA Coaching, Chartered accountant tuitions",+917949072391_
212,Data Ishwar Academy," Panchwati, Panchvati","CMA Coaching, CMA Cost Accountant tuitions",
213,Panchakshari Professional Academy Pvt. Ltd.,"1st Floor, Ashok Stambh","CMA Coaching, Chartered accountant tuitions",
214,Tayal Institute Pvt. Ltd.,Also Servicing in Nashik,"CMA Coaching, Chartered accountant tuitions",
215,Sankalp Kanstiya Classes,Also Servicing in Nashik,"CMA Coaching, Chartered accountant tuitions",
216,The Gate Academy,Also Servicing in Nashik,"CMA Coaching, Chartered accountant tuitions",+914449919914_
217,Balaji Commerce Academy," Nasik, Ashok Stambh","CMA Coaching, Chartered accountant tuitions",
218,Arpit Gupta Classes,Also Servicing in Nashik,"CMA Coaching, Chartered accountant tuitions",
219,Jugal Joshis Commerce Academy," Ishwar Sankul, Bytco Point","CMA Coaching, Chartered accountant tuitions",
220,Unique Shiksha,Also Servicing in Nashik,"CMA Coaching, CMA Cost Accountant tuitions",
221,Chiranjiwi Acharya,Also Servicing in Nashik,"Company Secretary (CS) Coaching, Chartered accountant tuitions",+912249436926_
222,Panchakshari Professional Academy Pvt. Ltd.,"1st Floor, Ashok Stambh","Company Secretary (CS) Coaching, Chartered accountant tuitions",
223,Tayal Institute Pvt. Ltd.,Also Servicing in Nashik,"Company Secretary (CS) Coaching, Chartered accountant tuitions",
224,Sankalp Kanstiya Classes,Also Servicing in Nashik,"Company Secretary (CS) Coaching, Chartered accountant tuitions",
225,The Gate Academy,Also Servicing in Nashik,"Company Secretary (CS) Coaching, Chartered accountant tuitions",+914449919914_
226,Balaji Commerce Academy," Nasik, Ashok Stambh","Company Secretary (CS) Coaching, Chartered accountant tuitions",
227,Arpit Gupta Classes,Also Servicing in Nashik,"Company Secretary (CS) Coaching, Chartered accountant tuitions",
228,Jugal Joshis Commerce Academy," Ishwar Sankul, Bytco Point","Company Secretary (CS) Coaching, Chartered accountant tuitions",
229,Infinity Educations," Gangapur Road, Old Gangapur Naka","Company Secretary (CS) Coaching, Finance certification tuitions",
230,Saraswati Commerce Academy," Asavari Chamber, College Road","Company Secretary (CS) Coaching, Chartered accountant tuitions",+912249432446_
231,Samridhh fincoach,Also Servicing in Nashik,"ICWA Coaching, Chartered accountant tuitions",+917949072391_
232,Data Ishwar Academy," Panchwati, Panchvati","ICWA Coaching, CMA Cost Accountant tuitions",
233,Panchakshari Professional Academy Pvt. Ltd.,"1st Floor, Ashok Stambh, Nashik","ICWA Coaching, Chartered accountant tuitions",
234,Tayal Institute Pvt. Ltd.,Also Servicing in Nashik,"ICWA Coaching, Chartered accountant tuitions",
235,Sankalp Kanstiya Classes,Also Servicing in Nashik,"ICWA Coaching, Chartered accountant tuitions",
236,The Gate Academy,Also Servicing in Nashik,"ICWA Coaching, Chartered accountant tuitions",+914449919914_
237,Balaji Commerce Academy," Nasik, Ashok Stambh, Nashik","ICWA Coaching, Chartered accountant tuitions",
238,Arpit Gupta Classes,Also Servicing in Nashik,"ICWA Coaching, Chartered accountant tuitions",
239,Jugal Joshis Commerce Academy," Ishwar Sankul, Bytco Point, Nashik","ICWA Coaching, Chartered accountant tuitions",
240,Unique Shiksha,Also Servicing in Nashik,"ICWA Coaching, CMA Cost Accountant tuitions",
241,Alhamdulillah Centre,Also Servicing in Nashik,"Spoken Hindi Classes, Indian language training",+914449850108_
242,Complete Coaching Centre (Especially - Hindi Prachar Sabha),Also Servicing in Nashik,"Spoken Hindi Classes, Indian language training",+914449910129_
243,System Education Academy,"Nashik, Nashik - 422009","Spoken Hindi Classes, Indian language training",
244,Data Ishwar Academy," Panchwati, Panchvati","Spoken Hindi Classes, Indian language training",
245,Champions Square Institute,"Gangapur Road, Ashok Stambh","Spoken Hindi Classes, Indian language training",
246,Kewal Academy," Aarya Heights, Ashok Stambh","Spoken Hindi Classes, Indian language training",
247,Vandana Tutorials,Also Servicing in Nashik,"Spoken Hindi Classes, Indian language training",+918048104814_
