,NAME,LOCATION,COURSES,CONTACT NO.
23,Vidyapeeth Tutorial,"Sector 13, Vasundhara","AMIE Coaching, ENGG / ARCH entrance exam coaching",
24,K Square Tutors,"Shakti Khand 1, Indirapuram","AMIE Coaching, ENGG / ARCH entrance exam coaching",
25,Vidya Academy,"Niti Khand-1, Indirapuram, Ghaziabad","AMIE Coaching, ENGG / ARCH entrance exam coaching",
26,Effort education,"Gaur City 1, Gaur City 2, Ghaziabad",Bank Exam Coaching,+911140135845_
27,PST CLASSES,"Plot no 336 Basement hall Shakti khand 3 indirapuram, Sushant Lok-1, Ghaziabad",Bank Exam Coaching,
28,Bharat Academy," sector-12, Pratap Vihar, Ghaziabad",Bank Exam Coaching,
29,Mathematics Zone,"G Block, Shastri Nagar",Bank Exam Coaching,
30,Purple Careers," Main Kala Pathar Road, Indirapuram",Bank Exam Coaching,
31,Jai gurudev coaching center," sector 3 vasundhra, Vasundhara, Ghaziabad",Bank Exam Coaching,
32,Coaching institute,"Vasundhara, Ghaziabad - 201014",Bank Exam Coaching,
33,3A Success," Vaishali, Ghaziabad",Bank Exam Coaching,
34,Chauhan Academy," Ambedkar Nagar, Ghaziabad",Bank Exam Coaching,
35,Unnati Education," Ghaziabad, Ghaziabad Sector 5, Ghaziabad","CAT Coaching Centers, Law entrance exam coaching",+911140186970_
36,Bharat Academy," sector-12, Pratap Vihar, Ghaziabad","CAT Coaching Centers, Management entrance exam coaching",
37,A+ Coaching Classes & Home Tutors," Rajnagar, Indirapuram, ghaziabad","CAT Coaching Centers, Management entrance exam coaching",
38,Maa Jagdamba Institute," Budh Bazar Road, Sahibabad, Ghaziabad","CAT Coaching Centers, Management entrance exam coaching",
39,Unnati Education," Ghaziabad, Ghaziabad Sector 5, Ghaziabad","Common Management Aptitude Test (CMAT) Coaching, Law entrance exam coaching",+911140186970_
40,Bharat Academy," sector-12, Pratap Vihar, Ghaziabad","Common Management Aptitude Test (CMAT) Coaching, Management entrance exam coaching",
41,A+ Coaching Classes & Home Tutors," Rajnagar, Indirapuram, ghaziabad","Common Management Aptitude Test (CMAT) Coaching, Management entrance exam coaching",
42,Easy Gyan Training Services,"Vaibhav Khand, Indirapuram","Common Management Aptitude Test (CMAT) Coaching, Management entrance exam coaching",
43,Effort education,"Gaur City 1, Gaur City 2, Ghaziabad","CTET Coaching, UGC NET coaching",+911140135845_
44,Unnati Education," Ghaziabad, Ghaziabad Sector 5, Ghaziabad","CTET Coaching, Teachers exam coaching",+911140186970_
45,Pioneer Academy,"Model Town, Daulatpura","CTET Coaching, Teachers exam coaching",
46,Bharat Academy," sector-12, Pratap Vihar, Ghaziabad","CTET Coaching, UPSC exam coaching",
47,C Tet Academy,"No. SA-7, Shastri Nagar","CTET Coaching, UGC NET coaching",
48,Balaji IAS Academy,"Kalka Garhi Chowk, Ambedkar Road","CTET Coaching, UPSC exam coaching",
49,Pious Academy,"Shalimar Garden Extn-2, Sahibabad, Ghaziabad","CTET Coaching, Teachers exam coaching",
50,PST CLASSES,"Plot no 336 Basement hall Shakti khand 3 indirapuram, Sushant Lok-1, Ghaziabad","IBPS Bank Interview Coaching, Bank exam coaching",
51,Bharat Academy," sector-12, Pratap Vihar, Ghaziabad","IBPS Bank Interview Coaching, Bank exam coaching",
52,Mathematics Zone,"G Block, Shastri Nagar","IBPS Bank Interview Coaching, Bank exam coaching",
53,3A Success," Vaishali, Ghaziabad","IBPS Bank Interview Coaching, Bank exam coaching",
54,Chauhan Academy," Ambedkar Nagar, Ghaziabad","IBPS Bank Interview Coaching, Bank exam coaching",
55,Shiv EXCELLENCE ACADEMY,"Shalimar Garden Ext, Sahibabad","IBPS Bank Interview Coaching, Bank exam coaching",
56,Quantum Tutorials,"Shyam Park Main Road, Sahibabad","IBPS Bank Interview Coaching, Bank exam coaching",
57,Pious Academy,"Shalimar Garden Extn-2, Sahibabad, Ghaziabad","IBPS Bank Interview Coaching, Bank exam coaching",
58,Unnati Education," Ghaziabad, Ghaziabad Sector 5, Ghaziabad","KMAT Coaching, Law entrance exam coaching",+911140186970_
59,A+ Coaching Classes & Home Tutors," Rajnagar, Indirapuram, ghaziabad","KMAT Coaching, Management entrance exam coaching",
60,J.V.S. Coaching Institute,"GT Road, Sahibabad, Ghaziabad","KMAT Coaching, Management entrance exam coaching",
61,New Horizon Classes,"Chambers No. 8, Kaushambi, Ghaziabad","KMAT Coaching, Management entrance exam coaching",
62,My Success Tutorials,"Shakti Khand 2, Indirapuram","KMAT Coaching, Management entrance exam coaching",
63,Club English," Niti Khand - 1, Indirapuram, Ghaziabad","Language Training Centres, Spoken english training",+919021325948_
64,Kuldeep Saxena,"Ghaziabad - 201013, Govindpuram, Ghaziabad","Language Training Centres, Spoken english training",+911140165365_
65,Unnati Education," Ghaziabad, Ghaziabad Sector 5, Ghaziabad","Law Entrance Coaching, Law entrance exam coaching",+911140186970_
66,Geeon.in,"No. A-801, Raj Nagar Extension","NATA Coaching, ENGG / ARCH entrance exam coaching",
67,Alpha Academy,"Vaishali Sector 2, Vaishali","NATA Coaching, ENGG / ARCH entrance exam coaching",
68,Ambition Classet,"Vaishali, Ghaziabad - 201014","NATA Coaching, ENGG / ARCH entrance exam coaching",
69,ART DESIGN STUDIO,"Ansals Chiranjiv Vihar, Ghaziabad - 201002","NATA Coaching, ENGG / ARCH entrance exam coaching",
70,Origin Learnings,"RDC, Raj Nagar","NATA Coaching, ENGG / ARCH entrance exam coaching",
71,Purple Careers," Main Kala Pathar Road, Indirapuram","National Talent Search Exam (NTSE) Coaching, UPSC exam coaching",
72,Afflatus The physics Coaching Institute,"Ghaziabad Sector 5, Vasundhara, Ghaziabad","National Talent Search Exam (NTSE) Coaching, School competitive exam coaching",
73,Jai gurudev coaching center," sector 3 vasundhra, Vasundhara, Ghaziabad","National Talent Search Exam (NTSE) Coaching, UGC NET coaching",
74,Ranjantutorials,"Kaushambi, Ghaziabad - 201010","National Talent Search Exam (NTSE) Coaching, UGC NET coaching",
75,STUDY DEN,"Vaishali, Ghaziabad - 201010","National Talent Search Exam (NTSE) Coaching, School competitive exam coaching",
76,SG institue and library,"Govindpuram, Ghaziabad - 201013","National Talent Search Exam (NTSE) Coaching, SSC exam coaching",
77,J.V.S. Coaching Institute,"GT Road, Sahibabad, Ghaziabad","National Talent Search Exam (NTSE) Coaching, UPSC exam coaching",
78,Unnati Education," Ghaziabad, Ghaziabad Sector 5, Ghaziabad","RRB Entrance Exam Coaching, Teachers exam coaching",+911140186970_
79,PST CLASSES,"Plot no 336 Basement hall Shakti khand 3 indirapuram, Sushant Lok-1, Ghaziabad","RRB Entrance Exam Coaching, UGC NET coaching",
80,Pioneer Academy,"Model Town, Daulatpura","RRB Entrance Exam Coaching, Teachers exam coaching",
81,Bharat Academy," sector-12, Pratap Vihar, Ghaziabad","RRB Entrance Exam Coaching, UPSC exam coaching",
82,Mathematics Zone,"G Block, Shastri Nagar","RRB Entrance Exam Coaching, Defence / police exam coaching",
83,Perfect Academy,"RDC Raj Nagar, Raj Nagar, Ghaziabad","RRB Entrance Exam Coaching, Teachers exam coaching",
84,Purple Careers," Main Kala Pathar Road, Indirapuram","RRB Entrance Exam Coaching, UPSC exam coaching",
85,Pooja Sharma,"Vaishali Sector 2, Vaishali","RRB Entrance Exam Coaching, Online mock test series exam coaching",
86,Ranjan Tutorials Private Limited," Jaipuriya Enclave; Indirapuram;vaishali, Kaushambi","Chartered Accountant Coaching, Chartered accountant tuitions",+911140147257_
87,Concept Classes Pvt. Ltd.," Lohia Nagar, Ghaziabad Sector 5","Chartered Accountant Coaching, Chartered accountant tuitions",+911140119528_
88,Home Tuition,"Sector 2, Vasundhara","Chartered Accountant Coaching, Chartered accountant tuitions",
89,Sharda Institute of Professional Studies,"Rakesh Marg, GT Road","Chartered Accountant Coaching, Chartered accountant tuitions",
90,Pioneer Academy,"Model Town, Daulatpura","Chartered Accountant Coaching, Chartered accountant tuitions",
91,Tax Learning Center,"Hapur Road, Patel Nagar","Chartered Accountant Coaching, Chartered accountant tuitions",
92,Ranjan Tutorials Private Limited," Jaipuriya Enclave; Indirapuram;vaishali, Kaushambi, Ghaziabad","CACPT Coaching, Chartered accountant tuitions",+911140147257_
93,Concept Classes Pvt. Ltd.," Lohia Nagar, Ghaziabad Sector 5, Ghaziabad","CACPT Coaching, Chartered accountant tuitions",+911140119528_
94,Home Tuition,"Sector 2, Vasundhara","CACPT Coaching, Chartered accountant tuitions",
95,Sharda Institute of Professional Studies,"Rakesh Marg, GT Road","CACPT Coaching, Chartered accountant tuitions",
96,Pioneer Academy,"Model Town, Daulatpura","CACPT Coaching, Chartered accountant tuitions",
97,Tax Learning Center,"Hapur Road, Patel Nagar","CACPT Coaching, Chartered accountant tuitions",
98,Knowledge Park,"Sector 9, Vijay Nagar","Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",
99,CFA and Investment Banking Training,"Crossing Republik, Crossings Republik","Chartered Financial Analyst (CFA) Coaching, Finance certification tuitions",
100,Commerce Tutorials,"Sector 5, Vasundhara","Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",
101,Pratham Education,"Niti Khand 1, Indirapuram","Certified Financial Planner (CFP) Coaching, Finance certification tuitions",
102,New Horizon Classes,"Chambers No. 8, Kaushambi, Ghaziabad","Certified Financial Planner (CFP) Coaching, Chartered accountant tuitions",
103,Pratham Education,"Niti Khand 1, Indirapuram","Certified Financial Executive (CFX) Coaching, Finance certification tuitions",
104,New Horizon Classes,"Chambers No. 8, Kaushambi, Ghaziabad","Certified Financial Executive (CFX) Coaching, Chartered accountant tuitions",
105,Ranjan Tutorials Private Limited," Jaipuriya Enclave; Indirapuram;vaishali, Kaushambi","CMA Coaching, Chartered accountant tuitions",+911140147257_
106,Concept Classes Pvt. Ltd.," Lohia Nagar, Ghaziabad Sector 5","CMA Coaching, Chartered accountant tuitions",+911140119528_
107,Home Tuition,"Sector 2, Vasundhara","CMA Coaching, Chartered accountant tuitions",
108,Sharda Institute of Professional Studies,"Rakesh Marg, GT Road","CMA Coaching, Chartered accountant tuitions",
109,Tax Learning Center,"Hapur Road, Patel Nagar","CMA Coaching, Chartered accountant tuitions",
110,Agnitio,"Ahinsa Khand 1, Indirapuram","CMA Coaching, Chartered accountant tuitions",
111,Mark Up Classes,"4th Floor, Raj Nagar Extension","CMA Coaching, CMA Cost Accountant tuitions",
112,Ranjan Tutorials Private Limited," Jaipuriya Enclave; Indirapuram;vaishali, Kaushambi","Company Secretary (CS) Coaching, Chartered accountant tuitions",+911140147257_
113,Concept Classes Pvt. Ltd.," Lohia Nagar, Ghaziabad Sector 5","Company Secretary (CS) Coaching, Chartered accountant tuitions",+911140119528_
114,Sharda Institute of Professional Studies,"Rakesh Marg, GT Road","Company Secretary (CS) Coaching, Chartered accountant tuitions",
115,Vanya Academy ( JRF ),"No. SL25, Shastri Nagar","Company Secretary (CS) Coaching, Company secretary tuitions",
116,Success Computer Centre,"Lajpat Nagar, Sahibabad","Company Secretary (CS) Coaching, Chartered accountant tuitions",
117,Computer science Faculty," Mahagun Puram, Kavi Nagar","Company Secretary (CS) Coaching, Company secretary tuitions",
118,Tax Learning Center,"Hapur Road, Patel Nagar","Company Secretary (CS) Coaching, Chartered accountant tuitions",
119,Agnitio,"Ahinsa Khand 1, Indirapuram","Company Secretary (CS) Coaching, Chartered accountant tuitions",
120,Ranjan Tutorials Private Limited," Jaipuriya Enclave; Indirapuram;vaishali, Kaushambi, Ghaziabad","ICWA Coaching, Chartered accountant tuitions",+911140147257_
121,Concept Classes Pvt. Ltd.," Lohia Nagar, Ghaziabad Sector 5, Ghaziabad","ICWA Coaching, Chartered accountant tuitions",+911140119528_
122,Home Tuition,"Sector 2, Vasundhara","ICWA Coaching, Chartered accountant tuitions",
123,Sharda Institute of Professional Studies,"Rakesh Marg, GT Road","ICWA Coaching, Chartered accountant tuitions",
124,Tax Learning Center,"Hapur Road, Patel Nagar","ICWA Coaching, Chartered accountant tuitions",
125,Agnitio,"Ahinsa Khand 1, Indirapuram, Ghaziabad","ICWA Coaching, Chartered accountant tuitions",
126,Mark Up Classes,"4th Floor, Raj Nagar Extension, Ghaziabad","ICWA Coaching, CMA Cost Accountant tuitions",
127,Agnitio,"Ahinsa Khand 1, Indirapuram","Spoken Hindi Classes, Indian language training",
128,National Institute of Professional Studies," RDC, Raj Nagar","Spoken Hindi Classes, Indian language training",
129,school of foreign lanhuages," ghaziabad. near DOMINO'S, Raj Nagar","Spoken Hindi Classes, Indian language training",
130,Uday academy,"Raj Nagar Extension, Ghaziabad - 201003","Spoken Hindi Classes, Indian language training",
131,Club English," Niti Khand - 1, Indirapuram","Spoken English Classes, Spoken english training",+919021325948_
132,Kuldeep Saxena,"Ghaziabad - 201013, Govindpuram","Spoken English Classes, Spoken english training",+911140165365_
133,Agnitio,"Ahinsa Khand 1, Indirapuram","Spoken Bengali Classes, Indian language training",
134,National Institute of Professional Studies," RDC, Raj Nagar","Spoken Bengali Classes, Indian language training",
135,Onella Training Solutions,"Ahinsa Kand 1, Indirapuram","Spoken Bengali Classes, Indian language training",
136,New Horizon Classes,"Chambers No. 8, Kaushambi","Spoken Bengali Classes, Indian language training",
137,Agnitio,"Ahinsa Khand 1, Indirapuram","Spoken Kannada Classes, Indian language training",
138,National Institute of Professional Studies," RDC, Raj Nagar","Spoken Kannada Classes, Indian language training",
139,Onella Training Solutions,"Ahinsa Kand 1, Indirapuram","Spoken Kannada Classes, Indian language training",
140,New Horizon Classes,"Chambers No. 8, Kaushambi","Spoken Kannada Classes, Indian language training",
141,Unnati Education," Ghaziabad, Ghaziabad Sector 5","GMAT Coaching, Law entrance exam coaching",+911140186970_
142,Home Tuition,"Sector 2, Vasundhara","GMAT Coaching, Management entrance exam coaching",
143,A+ Coaching Classes & Home Tutors," Rajnagar, Indirapuram","GMAT Coaching, Management entrance exam coaching",
144,Unnati Education," Ghaziabad, Ghaziabad Sector 5, Ghaziabad","GRE Coaching, Law entrance exam coaching",+911140186970_
145,Club English," Niti Khand - 1, Indirapuram","IELTS Coaching, Foreign education entrance exam coaching",+919021325948_
146,Club English," Niti Khand - 1, Indirapuram, Ghaziabad","IELTS Online Coaching, Foreign education entrance exam coaching",+919021325948_
147,Maple Educations," Vasundhara, Vasundhara","PTE Coaching, Foreign education entrance exam coaching",+911140116188_
148,Club English," Niti Khand - 1, Indirapuram","PTE Coaching, Foreign education entrance exam coaching",+919021325948_
149,Unnati Education," Ghaziabad, Ghaziabad Sector 5","PTE Coaching, Law entrance exam coaching",+911140186970_
150,Multilingual School of Foreign Languages,"Lgf- 6, Raj Nagar","TOEFL Coaching, Foreign education entrance exam coaching",+917569004626_
151,Edge Ahead,"Crossings Republik, Ghaziabad - 201016","TOEFL Coaching, Foreign education entrance exam coaching",
152,Quantum Tutorials,"Shyam Park Main Road, Sahibabad","TOEFL Coaching, Foreign education entrance exam coaching",
153,Bharat Academy," sector-12, Pratap Vihar, Ghaziabad","CET Entrance Coaching, Management entrance exam coaching",
154,Alpha Academy,"Vaishali Sector 2, Vaishali","CET Entrance Coaching, ENGG / ARCH entrance exam coaching",
155,Ashish Ranjan," Rahul Vihar , Pratap Vihar, Ghaziabad","CET Entrance Coaching, Law entrance exam coaching",
156,Nucleus Institute,"Sector 5, Vasundhara","CET Entrance Coaching, Medical entrance exam coaching",
157,Srishri Pathela,"C-32, Vasundhara",GATE Coaching,+911140119418_
158,IRIS ACADEMY OF EDUCATION,"RDC , Raj Nagar",GATE Coaching,
159,ACUBE Design Studio,", Ghaziabad - ",GATE Coaching,
160,Dronacharya Institute of Engineers," 2nd Floor, Patel Nagar",GATE Coaching,
161,Srishri Pathela,"C-32, Vasundhara",GATE Coaching,+911140119418_
162,IRIS ACADEMY OF EDUCATION,"RDC , Raj Nagar",GATE Coaching,
163,ACUBE Design Studio,", Ghaziabad - ",GATE Coaching,
164,Dronacharya Institute of Engineers," 2nd Floor, Patel Nagar",GATE Coaching,
165,Ghaziabad IAS Academy," Sector 4, Vaishali, Ghaziabad","IPS Entrance Exam Coaching, UPSC exam coaching",+911140132450_
166,Bharat Academy," sector-12, Pratap Vihar, Ghaziabad","IPS Entrance Exam Coaching, UPSC exam coaching",
167,Quantum Tutorials,"Shyam Park Main Road, Sahibabad","IPS Entrance Exam Coaching, UPSC exam coaching",
168,Vanya Academy ( JRF ),"No. SL25, Shastri Nagar","MCA Entrance Coaching, Polytechnic entrance exam coaching",
169,Scholar's Education Society,"Shop No. A69, Surya Nagar","MCA Entrance Coaching, Computer science entrance exam coaching",
170,Scholar's Educational Society," Vaishali, Ghaziabad","MCA Entrance Coaching, Computer science entrance exam coaching",
171,Brain Edge Academy,"No. S29, Shalimar Garden","MCA Entrance Coaching, Computer science entrance exam coaching",
172,Pious Academy,"Shalimar Garden Extn-2, Sahibabad, Ghaziabad","MCA Entrance Coaching, Management entrance exam coaching",
173,Pratham Education,"Niti Khand 1, Indirapuram","MCA Entrance Coaching, Hotel management entrance exam coaching",
174,Edge Education Center,"Krishna Nagar, Vaishali","Medical Entrance Coaching, ENGG / ARCH entrance exam coaching",
175,Bharat Academy," sector-12, Pratap Vihar, Ghaziabad","MPPSC Entrance Exam Coaching, UPSC exam coaching",
176,Quantum Tutorials,"Shyam Park Main Road, Sahibabad","MPPSC Entrance Exam Coaching, UPSC exam coaching",
177,Rashida Multi Purpose Shop,"Arya Ngr, Loni","MPPSC Entrance Exam Coaching, SPSC exam coaching",
178,Ranjantutorials,"Kaushambi, Ghaziabad - 201010","MPPSC Entrance Exam Coaching, UGC NET coaching",
179,Ratnakar Institute,"Shakti Khand 3, Indirapuram, Ghaziabad","MPPSC Entrance Exam Coaching, UPSC exam coaching",
180,Edge Education Center,"Krishna Nagar, Vaishali","NEET Coaching Institutes, ENGG / ARCH entrance exam coaching",
181,Unnati Learning Centre,"Sector 23, Raj Nagar","NEET Coaching Institutes, ENGG / ARCH entrance exam coaching",
182,Edge Education Center,"Krishna Nagar, Vaishali","Pre-Medical Test (PMT) Entrance Coaching, ENGG / ARCH entrance exam coaching",
183,Unnati Learning Centre,"Sector 23, Raj Nagar","Pre-Medical Test (PMT) Entrance Coaching, ENGG / ARCH entrance exam coaching",
184,Unnati Education," Ghaziabad, Ghaziabad Sector 5","SSC Coaching, Teachers exam coaching",+911140186970_
185,PST CLASSES,"Plot no 336 Basement hall Shakti khand 3 indirapuram, Sushant Lok-1","SSC Coaching, UGC NET coaching",
186,Pioneer Academy,"Model Town, Daulatpura","SSC Coaching, Teachers exam coaching",
187,Bharat Academy," sector-12, Pratap Vihar","SSC Coaching, UPSC exam coaching",
188,Mathematics Zone,"G Block, Shastri Nagar","SSC Coaching, Defence / police exam coaching",
189,Perfect Academy,"RDC Raj Nagar, Raj Nagar","SSC Coaching, Teachers exam coaching",
190,Purple Careers," Main Kala Pathar Road, Indirapuram","SSC Coaching, UPSC exam coaching",
191,Pooja Sharma,"Vaishali Sector 2, Vaishali","SSC Coaching, Online mock test series exam coaching",
192,Bharat Academy," sector-12, Pratap Vihar, Ghaziabad","TANCET Entrance Coaching, Management entrance exam coaching",
193,Pious Academy,"Shalimar Garden Extn-2, Sahibabad, Ghaziabad","TANCET Entrance Coaching, Management entrance exam coaching",
194,T.I.M.E.," rdc, Raj Nagar","TANCET Entrance Coaching, Law entrance exam coaching",
195,Alpha Academy,"Vaishali Sector 2, Vaishali","TANCET Entrance Coaching, ENGG / ARCH entrance exam coaching",
196,Ranjan Tutorials Private Limited," Jaipuriya Enclave; Indirapuram;vaishali, Kaushambi",Class X Tuitions,+911140147257_
197,Naziya Khan," Rakesh Marg., Nehru Nagar",Class X Tuitions,+911140116198_
198,Gyanmudra Innovations LLP," Sahibabad, Kaushambi",Class X Tuitions,+911141134977_
199,Chanchal Garg,"G-233, Patel Nagar",Class X Tuitions,+911140132481_
200,Doable India,"RDC, Raj Nagar",Class X Tuitions,+918099937252_
201,Kuldeep Saxena,"Ghaziabad - 201013, Govindpuram",Class X Tuitions,+911140165365_
202,Pace Tutors," Vakeel Colony, Pratap Vihar",Class X Tuitions,+911140140243_
203,Ranjan Tutorials Private Limited," Jaipuriya Enclave; Indirapuram;vaishali, Kaushambi, Ghaziabad","College Tuitions for Accounts Finance Statistics, Management tuitions",+911140147257_
204,Concept Classes Pvt. Ltd.," Lohia Nagar, Ghaziabad Sector 5, Ghaziabad","College Tuitions for Accounts Finance Statistics, Management tuitions",+911140119528_
205,Home Tuition,"Sector 2, Vasundhara","College Tuitions for Accounts Finance Statistics, Science tuitions",
206,Bharat Academy," sector-12, Pratap Vihar, Ghaziabad","College Tuitions for Accounts Finance Statistics, Finance & commerce tuitions",
207,KTB Home Tuition,"Sector 2A, Vaishali","College Tuitions for Accounts Finance Statistics, Science tuitions",
208,The Education Point," Parsvnath paradise mohan nagar, Mohan Nagar","College Tuitions for Accounts Finance Statistics, Science tuitions",
209,Agnitio,"Ahinsa Khand 1, Indirapuram, Ghaziabad","College Tuitions for Accounts Finance Statistics, Science tuitions",
210,Mark Up Classes,"4th Floor, Raj Nagar Extension, Ghaziabad","College Tuitions for Accounts Finance Statistics, Science tuitions",
211,Education Solution,"Sector 5, Vasundhara, Ghaziabad","College Tuitions for Accounts Finance Statistics, Science tuitions",
212,A+ Coaching Classes & Home Tutors," Rajnagar, Indirapuram, ghaziabad","College Tuitions for Accounts Finance Statistics, Science tuitions",
213,KTB Home Tuition,"Sector 2A, Vaishali","Biochemistry Degree Tuitions, Science tuitions",
214,Vanya Academy ( JRF ),"No. SL25, Shastri Nagar","Biochemistry Degree Tuitions, Science tuitions",
215,The Education Point," Parsvnath paradise mohan nagar, Mohan Nagar","Biochemistry Degree Tuitions, Science tuitions",
216,Agnitio,"Ahinsa Khand 1, Indirapuram, Ghaziabad","Biochemistry Degree Tuitions, Science tuitions",
217,Mark Up Classes,"4th Floor, Raj Nagar Extension, Ghaziabad","Biochemistry Degree Tuitions, Science tuitions",
218,A+ Coaching Classes & Home Tutors," Rajnagar, Indirapuram, ghaziabad","Biochemistry Degree Tuitions, Science tuitions",
219,PK Home Tuitions," E Block, Shastri Nagar","Biochemistry Degree Tuitions, Science tuitions",
220,Divine Tutorials,"Shalimar Garden Extension 1, Shalimar Garden","Biochemistry Degree Tuitions, Science tuitions",
221,Enhance Edutech," Indrapuram, Indirapuram, Ghaziabad","Biochemistry Degree Tuitions, Science tuitions",
222,Pathshala Institute,"Sector 04, Vaishali, Ghaziabad","Biochemistry Degree Tuitions, Science tuitions",
223,Ranjan Tutorials Private Limited," Jaipuriya Enclave; Indirapuram;vaishali, Kaushambi, Ghaziabad",Commerce Tuitions for 11 & 12th Classes,+911140147257_
224,Concept Classes Pvt. Ltd.," Lohia Nagar, Ghaziabad Sector 5, Ghaziabad",Commerce Tuitions for 11 & 12th Classes,+911140119528_
225,Naziya Khan," Rakesh Marg., Nehru Nagar, Ghaziabad",Commerce Tuitions for 11 & 12th Classes,+911140116198_
226,Gyanmudra Innovations LLP," Sahibabad, Kaushambi, Ghaziabad",Commerce Tuitions for 11 & 12th Classes,+911141134977_
227,Chanchal Garg,"G-233, Patel Nagar, Ghaziabad",Commerce Tuitions for 11 & 12th Classes,+911140132481_
228,Doable India,"RDC, Raj Nagar, Ghaziabad",Commerce Tuitions for 11 & 12th Classes,+918099937252_
229,Shiksha Home Tutor,"A-2 Sanjay Nagar , Sector 23, Ghaziabad",Commerce Tuitions for 11 & 12th Classes,+919883039152_
230,Ruhela Clasess," Block-A, Vijay Nagar",Commerce Tuitions for 11 & 12th Classes,+911140116545_
231,Ranjan Tutorials Private Limited," Jaipuriya Enclave; Indirapuram;vaishali, Kaushambi, Ghaziabad",Computer Science Tuitions for 11 & 12th Classes,+911140147257_
232,Naziya Khan," Rakesh Marg., Nehru Nagar, Ghaziabad",Computer Science Tuitions for 11 & 12th Classes,+911140116198_
233,Gyanmudra Innovations LLP," Sahibabad, Kaushambi, Ghaziabad",Computer Science Tuitions for 11 & 12th Classes,+911141134977_
234,Chanchal Garg,"G-233, Patel Nagar, Ghaziabad",Computer Science Tuitions for 11 & 12th Classes,+911140132481_
235,Doable India,"RDC, Raj Nagar, Ghaziabad",Computer Science Tuitions for 11 & 12th Classes,+918099937252_
236,Pace Tutors," Vakeel Colony, Pratap Vihar, Ghaziabad",Computer Science Tuitions for 11 & 12th Classes,+911140140243_
237,Shiksha Home Tutor,"A-2 Sanjay Nagar , Sector 23, Ghaziabad",Computer Science Tuitions for 11 & 12th Classes,+919883039152_
238,Ruhela Clasess," Block-A, Vijay Nagar",Computer Science Tuitions for 11 & 12th Classes,+911140116545_
239,Home Tuition,"Sector 2, Vasundhara","Engineering Tuition, Science tuitions",
240,The Education Point," Parsvnath paradise mohan nagar, Mohan Nagar","Engineering Tuition, Science tuitions",
241,Agnitio,"Ahinsa Khand 1, Indirapuram, Ghaziabad","Engineering Tuition, Science tuitions",
242,PK Home Tuitions," E Block, Shastri Nagar","Engineering Tuition, Science tuitions",
243,Zest Education Centre,"Ahinsa khand-1, Indirapuram, Ghaziabad","Engineering Tuition, Science tuitions",
244,Sanjeev Academic Classes,"Lal Bagh, Loni",Engineering Tuition,
245,Ranjan Tutorials Private Limited," Jaipuriya Enclave; Indirapuram;vaishali, Kaushambi, Ghaziabad",Maths Tuitions,+911140147257_
