,NAME,LOCATION,COURSES,CONTACT NO.
80,IMS Learning Resources Pvt. Ltd.," Pooja Abhishek Shopping Complex, Ghod Dod Road, Surat","CAT Coaching Centers, Law entrance exam coaching",+919021116715_
81,IMS Learning Resources Pvt. Ltd.,Also Servicing in Surat,"CAT Coaching Centers, Law entrance exam coaching",+919066021467_
82,IBS Institute of Banking Studies," beside topaz furniture near sosyo circle fly over bridge , Udhana Magdalla Road, Surat","CAT Coaching Centers, Management entrance exam coaching",+917949072135_
83,TIME Coaching Classes," citylight shopping center, City Light Road, Surat","CAT Coaching Centers, Law entrance exam coaching",+917949070351_
84,AptitudeMate,Also Servicing in Surat,"CAT Coaching Centers, Law entrance exam coaching",+911140120301_
85,Guru's Classes,Also Servicing in Surat,"CAT Coaching Centers, Management entrance exam coaching",+917569010401_
86,The Prayas India,Also Servicing in Surat,"CAT Coaching Centers, Law entrance exam coaching",+912249433642_
87,NS Academy," Bhatar, Surat Road, Surat","CAT Coaching Centers, Law entrance exam coaching",+917949072658_
88,ICE Gate,"No. 1005/1006, Ghod Dod Road, Surat","CAT Coaching Centers, Management entrance exam coaching",
89,Pro Talent Academy,"Ram Chowk, Ghod Dod Road, Surat","CAT Coaching Centers, Management entrance exam coaching",
90,IMS Learning Resources Pvt. Ltd.," Pooja Abhishek Shopping Complex, Ghod Dod Road, Surat","Common Management Aptitude Test (CMAT) Coaching, Law entrance exam coaching",+919021116715_
91,IMS Learning Resources Pvt. Ltd.,Also Servicing in Surat,"Common Management Aptitude Test (CMAT) Coaching, Law entrance exam coaching",+919066021467_
92,IBS Institute of Banking Studies," beside topaz furniture near sosyo circle fly over bridge , Udhana Magdalla Road, Surat","Common Management Aptitude Test (CMAT) Coaching, Management entrance exam coaching",+917949072135_
93,TIME Coaching Classes," citylight shopping center, City Light Road, Surat","Common Management Aptitude Test (CMAT) Coaching, Law entrance exam coaching",+917949070351_
94,AptitudeMate,Also Servicing in Surat,"Common Management Aptitude Test (CMAT) Coaching, Law entrance exam coaching",+911140120301_
95,Guru's Classes,Also Servicing in Surat,"Common Management Aptitude Test (CMAT) Coaching, Management entrance exam coaching",+917569010401_
96,The Prayas India,Also Servicing in Surat,"Common Management Aptitude Test (CMAT) Coaching, Law entrance exam coaching",+912249433642_
97,NS Academy," Bhatar, Surat Road, Surat","Common Management Aptitude Test (CMAT) Coaching, Law entrance exam coaching",+917949072658_
98,Pro Talent Academy,"Ram Chowk, Ghod Dod Road, Surat","Common Management Aptitude Test (CMAT) Coaching, Management entrance exam coaching",
99,ProTalent,"Ram Chowk, Ghod Dod Road, Surat","Common Management Aptitude Test (CMAT) Coaching, Law entrance exam coaching",
100,IBS Institute of Banking Studies," beside topaz furniture near sosyo circle fly over bridge , Udhana Magdalla Road, Surat","CTET Coaching, Teachers exam coaching",+917949072135_
101,ProTalent,"Ram Chowk, Ghod Dod Road, Surat","CTET Coaching, UPSC exam coaching",
102,MegaEducare," Bhatar Char Rasta, Bhatar Road","CTET Coaching, UPSC exam coaching",
103,The Gate Academy,Also Servicing in Surat,"CTET Coaching, UGC NET coaching",+914449919914_
104,Institute of Banking Preparation for Selection," Bhatar, Bhatar Road","CTET Coaching, Teachers exam coaching",
105,Koshika Academy,Also Servicing in Surat,"CTET Coaching, UGC NET coaching",+911140186768_
106,Perfect Career Education,Also Servicing in Surat,"CTET Coaching, UPSC exam coaching",
107,Nishant Academy," Althan Bhimrad Road , Althan, Surat","CTET Coaching, UPSC exam coaching",+917949073232_
108,LK Academy," Beside vidyabharti school, Bhatar Road, Surat","IBPS Bank Interview Coaching, Bank exam coaching",+919579203949_
109,IBS Institute of Banking Studies," beside topaz furniture near sosyo circle fly over bridge , Udhana Magdalla Road, Surat","IBPS Bank Interview Coaching, Bank exam coaching",+917949072135_
110,NS Academy," Bhatar, Surat Road, Surat","IBPS Bank Interview Coaching, Bank exam coaching",+917949072658_
111,Yuva Upnishad Foundation,"2nd Floor, Adajan","IBPS Bank Interview Coaching, Bank exam coaching",
112,Keval Class," Navsari, Navsari Bazar","IBPS Bank Interview Coaching, Bank exam coaching",
113,Pro Talent Academy,"Ram Chowk, Ghod Dod Road, Surat","IBPS Bank Interview Coaching, Bank exam coaching",
114,ProTalent,"Ram Chowk, Ghod Dod Road, Surat","IBPS Bank Interview Coaching, Bank exam coaching",
115,Mahendra Educational Pvt. Ltd.," Majura Gate, Ring Road","IBPS Bank Interview Coaching, Bank exam coaching",
116,Finnacle Think Rich," Canal Road , Vesu, Surat","IBPS Bank Interview Coaching, Bank exam coaching",
117,TIME Coaching Classes," City Light Shopping Centre, City Light Road, Surat","IBPS Bank Interview Coaching, Bank exam coaching",
118,IMS Learning Resources Pvt. Ltd.," Pooja Abhishek Shopping Complex, Ghod Dod Road, Surat","KMAT Coaching, Law entrance exam coaching",+919021116715_
119,IMS Learning Resources Pvt. Ltd.,Also Servicing in Surat,"KMAT Coaching, Law entrance exam coaching",+919066021467_
120,AptitudeMate,Also Servicing in Surat,"KMAT Coaching, Law entrance exam coaching",+911140120301_
121,ProTalent,"Ram Chowk, Ghod Dod Road, Surat","KMAT Coaching, Law entrance exam coaching",
122,The Gate Academy,Also Servicing in Surat,"KMAT Coaching, Law entrance exam coaching",+914449919914_
123,Elan Academy,Also Servicing in Surat,"KMAT Coaching, Management entrance exam coaching",+917569008302_
124,Sukhoi Academy,Also Servicing in Surat,"KMAT Coaching, Law entrance exam coaching",+911140128241_
125,I.M. Possible Training Solutions,"Western Corridor Opp Gujarat Gas Company, Adajan","Language Training Centres, Spoken english training",+917949073234_
126,Learn German & Learn How To Apply," Gitanjali, Varachha Road, Surat","Language Training Centres, Foreign language training",+917949070869_
127,Sheetal Academy Spoken English," Navdi Ovara, Nanpura, Surat","Language Training Centres, Spoken english training",+919021118069_
128,Feinheit Language Classes,Also Servicing in Surat,"Language Training Centres, Foreign language training",+911141136709_
129,Dipti Desai Bhatt,Also Servicing in Surat,"Language Training Centres, Spoken english training",+917949072529_
130,Language Fluent,Also Servicing in Surat,"Language Training Centres, Foreign language training",+912249428279_
131,Fundaskill Services (OPC) Pvt. Ltd.,Also Servicing in Surat,"Language Training Centres, Foreign language training",+918048042700_
132,Alhamdulillah Centre,Also Servicing in Surat,"Language Training Centres, Indian language training",+914449850108_
133,Complete Coaching Centre (Especially - Hindi Prachar Sabha),Also Servicing in Surat,"Language Training Centres, Indian language training",+914449910129_
134,Chicademi (The Mandarin Institute),Also Servicing in Surat,"Language Training Centres, Foreign language training",+911141109657_
135,LK Academy," Beside vidyabharti school, Bhatar Road, Surat","Law Entrance Coaching, Law entrance exam coaching",+919579203949_
136,IMS Learning Resources Pvt. Ltd.," Pooja Abhishek Shopping Complex, Ghod Dod Road, Surat","Law Entrance Coaching, Law entrance exam coaching",+919021116715_
137,IMS Learning Resources Pvt. Ltd.,Also Servicing in Surat,"Law Entrance Coaching, Law entrance exam coaching",+919066021467_
138,TIME Coaching Classes," citylight shopping center, City Light Road, Surat","Law Entrance Coaching, Law entrance exam coaching",+917949070351_
139,AptitudeMate,Also Servicing in Surat,"Law Entrance Coaching, Law entrance exam coaching",+911140120301_
140,NS Academy," Bhatar, Surat Road, Surat","Law Entrance Coaching, Law entrance exam coaching",+917949072658_
141,IMS LEARNING RESOURCES PVT LTD," athwalines , Athwa, Surat","Law Entrance Coaching, Law entrance exam coaching",
142,ProTalent,"Ram Chowk, Ghod Dod Road, Surat","Law Entrance Coaching, Law entrance exam coaching",
143,Ique Ideas Pvt. Ltd.,Also Servicing in Surat,"Law Entrance Coaching, Law entrance exam coaching",
144,Endeavor Careers Pvt. Ltd.,Also Servicing in Surat,"Law Entrance Coaching, Law entrance exam coaching",
145,Bhanwar Rathore Design Studio,"Surat, A.K. Road","NATA Coaching, ENGG / ARCH entrance exam coaching",+917949081499_
146,Ket s Nata Tutorial," New Citylight, Althan","NATA Coaching, ENGG / ARCH entrance exam coaching",+917949072563_
147,Rajendra Bhatia's Design IFAAA,Also Servicing in Surat,"NATA Coaching, ENGG / ARCH entrance exam coaching",+918048031945_
148,Sambhav Design Studio,Also Servicing in Surat,"NATA Coaching, ENGG / ARCH entrance exam coaching",+917949072673_
149,My Design Studio,Also Servicing in Surat,"NATA Coaching, ENGG / ARCH entrance exam coaching",+911140140990_
150,ProTalent,"Ram Chowk, Ghod Dod Road","NATA Coaching, Law entrance exam coaching",
151,The Gate Academy,Also Servicing in Surat,"NATA Coaching, Law entrance exam coaching",+914449919914_
152,Swayam Art Academy,Also Servicing in Surat,"NATA Coaching, ENGG / ARCH entrance exam coaching",+912249426540_
153,Roopayan," Jay Somnath Society, Athwa","NATA Coaching, ENGG / ARCH entrance exam coaching",
154,ADHYAN career institute,"nr. galaxy circle adajan surat, Adajan Gam","NATA Coaching, ENGG / ARCH entrance exam coaching",
155,Allen Career Institute,Also Servicing in Surat,"National Talent Search Exam (NTSE) Coaching, School competitive exam coaching",
156,Allen Career Institute," Surat (Gujarat) - 395006, Nana Varachha","National Talent Search Exam (NTSE) Coaching, School competitive exam coaching",+917949071960_
157,Intelligent classes,"Citylight, Surat Road","National Talent Search Exam (NTSE) Coaching, School competitive exam coaching",
158,The Gate Academy,Also Servicing in Surat,"National Talent Search Exam (NTSE) Coaching, UGC NET coaching",+914449919914_
159,Scholastic IAS Institute,Also Servicing in Surat,"National Talent Search Exam (NTSE) Coaching, UGC NET coaching",
160,M Learning India,Also Servicing in Surat,"National Talent Search Exam (NTSE) Coaching, School competitive exam coaching",
161,Edukrrish World Of English Language,Also Servicing in Surat,"National Talent Search Exam (NTSE) Coaching, UGC NET coaching",
162,Global Careers,"New City light Road, City Light Road","National Talent Search Exam (NTSE) Coaching, School competitive exam coaching",
163,I Gurukul,"Rander Road, Tadwadi","National Talent Search Exam (NTSE) Coaching, UPSC exam coaching",
164,M Learning India,"Galemandi, Haripura","National Talent Search Exam (NTSE) Coaching, School competitive exam coaching",
165,LK Academy," Beside vidyabharti school, Bhatar Road, Surat","RRB Entrance Exam Coaching, UPSC exam coaching",+919579203949_
166,omkar academy,"Udhana, Surat - 394210","RRB Entrance Exam Coaching, UPSC exam coaching",
167,Pro Talent Academy,"Ram Chowk, Ghod Dod Road, Surat","RRB Entrance Exam Coaching, UPSC exam coaching",
168,ProTalent,"Ram Chowk, Ghod Dod Road, Surat","RRB Entrance Exam Coaching, UPSC exam coaching",
169,MegaEducare," Bhatar Char Rasta, Bhatar Road","RRB Entrance Exam Coaching, UPSC exam coaching",
170,Mahendra Educational Pvt. Ltd.," Majura Gate, Ring Road","RRB Entrance Exam Coaching, SSC exam coaching",
171,Perfect Career Education,Also Servicing in Surat,"RRB Entrance Exam Coaching, UPSC exam coaching",+917949070230_
172,Knowledge Career Academy LLP,Also Servicing in Surat,"RRB Entrance Exam Coaching, Defence / police exam coaching",
173,Peoples Overseas," Athava Gate, Athwa Gate, Surat","RRB Entrance Exam Coaching, UPSC exam coaching",
174,The Gate Academy,Also Servicing in Surat,"RRB Entrance Exam Coaching, UGC NET coaching",+914449919914_
175,Samridhh fincoach,Also Servicing in Surat,"Chartered Accountant Coaching, Chartered accountant tuitions",+917949072391_
176,Gateforum Educational Services Pvt. Ltd.,"Ram Chowk, Ghod Dod Road","Chartered Accountant Coaching, Chartered accountant tuitions",
177,Avasthaya Classes,"LG-07, Ghod Dod Road","Chartered Accountant Coaching, Chartered accountant tuitions",
178,Paramount Education,"Raj Corner, Adajan","Chartered Accountant Coaching, Chartered accountant tuitions",
179,Aldine CA Coaching,"4th Floor, Ghod Dod Road","Chartered Accountant Coaching, Chartered accountant tuitions",
180,B. Ghoghari & Co.," Near Gajera School Circle, Katargam","Chartered Accountant Coaching, Chartered accountant tuitions",
181,Keval Class," Navsari, Navsari Bazar","Chartered Accountant Coaching, Chartered accountant tuitions",
182,Gaps Tutorials," Alkapuri Cross Roads, Sumul Dairy Road","Chartered Accountant Coaching, Chartered accountant tuitions",
183,Professional Guidance Institute,"Plot No. 504, Athwa","Chartered Accountant Coaching, Chartered accountant tuitions",
184,Tayal Institute Pvt. Ltd.,Also Servicing in Surat,"Chartered Accountant Coaching, Chartered accountant tuitions",
185,Samridhh fincoach,Also Servicing in Surat,"CACPT Coaching, Chartered accountant tuitions",+917949072391_
186,Gateforum Educational Services Pvt. Ltd.,"Ram Chowk, Ghod Dod Road","CACPT Coaching, Chartered accountant tuitions",
187,Avasthaya Classes,"LG-07, Ghod Dod Road, Surat","CACPT Coaching, Chartered accountant tuitions",
188,Paramount Education,"Raj Corner, Adajan","CACPT Coaching, Chartered accountant tuitions",
189,Aldine CA Coaching,"4th Floor, Ghod Dod Road","CACPT Coaching, Chartered accountant tuitions",
190,B. Ghoghari & Co.," Near Gajera School Circle, Katargam","CACPT Coaching, Chartered accountant tuitions",
191,Keval Class," Navsari, Navsari Bazar","CACPT Coaching, Chartered accountant tuitions",
192,Gaps Tutorials," Alkapuri Cross Roads, Sumul Dairy Road","CACPT Coaching, Chartered accountant tuitions",
193,Professional Guidance Institute,"Plot No. 504, Athwa","CACPT Coaching, Chartered accountant tuitions",
194,Tayal Institute Pvt. Ltd.,Also Servicing in Surat,"CACPT Coaching, Chartered accountant tuitions",
195,IMS Proschool Pvt. Ltd.,Also Servicing in Surat,"Chartered Financial Analyst (CFA) Coaching, Finance certification tuitions",
196,Tayal Institute Pvt. Ltd.,Also Servicing in Surat,"Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",
197,Pro Talent Academy,"Ram Chowk, Ghod Dod Road","Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",
198,ProTalent,"Ram Chowk, Ghod Dod Road","Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",
199,Sankalp Kanstiya Classes,Also Servicing in Surat,"Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",
200,The Gate Academy,Also Servicing in Surat,"Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",+914449919914_
201,Finnacle Think Rich," Canal Road , Vesu","Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",
202,Genesis Tutorials," Green City Road, Adajan","Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",
203,AtoZ Computer Education,"Sachin, Surat - 394230","Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",
204,MS Trading School,Also Servicing in Surat,Chartered Financial Analyst (CFA) Coaching,
205,IMS Proschool Pvt. Ltd.,Also Servicing in Surat,"Certified Financial Planner (CFP) Coaching, Finance certification tuitions",
206,Pro Talent Academy,"Ram Chowk, Ghod Dod Road, Surat","Certified Financial Planner (CFP) Coaching, Chartered accountant tuitions",
207,ProTalent,"Ram Chowk, Ghod Dod Road, Surat","Certified Financial Planner (CFP) Coaching, Chartered accountant tuitions",
208,The Gate Academy,Also Servicing in Surat,"Certified Financial Planner (CFP) Coaching, Chartered accountant tuitions",+914449919914_
209,Finnacle Think Rich," Canal Road , Vesu, Surat","Certified Financial Planner (CFP) Coaching, Chartered accountant tuitions",
210,Genesis Tutorials," Green City Road, Adajan, Surat","Certified Financial Planner (CFP) Coaching, Chartered accountant tuitions",
211,Shastris Home Tuitions,Also Servicing in Surat,"Certified Financial Planner (CFP) Coaching, Finance certification tuitions",
212,AtoZ Computer Education,"Sachin, Surat - 394230","Certified Financial Planner (CFP) Coaching, Chartered accountant tuitions",
213,Pro Talent Academy,"Ram Chowk, Ghod Dod Road, Surat","Certified Financial Executive (CFX) Coaching, Chartered accountant tuitions",
214,ProTalent,"Ram Chowk, Ghod Dod Road, Surat","Certified Financial Executive (CFX) Coaching, Chartered accountant tuitions",
215,The Gate Academy,Also Servicing in Surat,"Certified Financial Executive (CFX) Coaching, Chartered accountant tuitions",+914449919914_
216,Finnacle Think Rich," Canal Road , Vesu, Surat","Certified Financial Executive (CFX) Coaching, Chartered accountant tuitions",
217,Genesis Tutorials," Green City Road, Adajan, Surat","Certified Financial Executive (CFX) Coaching, Chartered accountant tuitions",
218,AtoZ Computer Education,"Sachin, Surat - 394230","Certified Financial Executive (CFX) Coaching, Chartered accountant tuitions",
219,Samridhh fincoach,Also Servicing in Surat,"CMA Coaching, Chartered accountant tuitions",+917949072391_
220,Avasthaya Classes,"LG-07, Ghod Dod Road","CMA Coaching, Chartered accountant tuitions",
221,Aldine CA Coaching,"4th Floor, Ghod Dod Road","CMA Coaching, Chartered accountant tuitions",
222,Professional Guidance Institute,"Plot No. 504, Athwa","CMA Coaching, Chartered accountant tuitions",
223,Tayal Institute Pvt. Ltd.,Also Servicing in Surat,"CMA Coaching, Chartered accountant tuitions",
224,Pro Talent Academy,"Ram Chowk, Ghod Dod Road","CMA Coaching, Chartered accountant tuitions",
225,ProTalent,"Ram Chowk, Ghod Dod Road","CMA Coaching, Chartered accountant tuitions",
226,MegaEducare," Bhatar Char Rasta, Bhatar Road","CMA Coaching, Chartered accountant tuitions",
227,Sankalp Kanstiya Classes,Also Servicing in Surat,"CMA Coaching, Chartered accountant tuitions",
228,The Gate Academy,Also Servicing in Surat,"CMA Coaching, Chartered accountant tuitions",+914449919914_
229,Avasthaya Classes,"LG-07, Ghod Dod Road","Company Secretary (CS) Coaching, Chartered accountant tuitions",
230,Aldine CA Coaching,"4th Floor, Ghod Dod Road","Company Secretary (CS) Coaching, Chartered accountant tuitions",
231,Tayal Institute Pvt. Ltd.,Also Servicing in Surat,"Company Secretary (CS) Coaching, Chartered accountant tuitions",
232,Pro Talent Academy,"Ram Chowk, Ghod Dod Road","Company Secretary (CS) Coaching, Chartered accountant tuitions",
233,ProTalent,"Ram Chowk, Ghod Dod Road","Company Secretary (CS) Coaching, Chartered accountant tuitions",
234,MegaEducare," Bhatar Char Rasta, Bhatar Road","Company Secretary (CS) Coaching, Chartered accountant tuitions",
235,Sankalp Kanstiya Classes,Also Servicing in Surat,"Company Secretary (CS) Coaching, Chartered accountant tuitions",
236,The Gate Academy,Also Servicing in Surat,"Company Secretary (CS) Coaching, Chartered accountant tuitions",+914449919914_
237,Arpit Gupta Classes,Also Servicing in Surat,"Company Secretary (CS) Coaching, Chartered accountant tuitions",
238,Genesis Tutorials," Green City Road, Adajan","Company Secretary (CS) Coaching, Chartered accountant tuitions",
239,Samridhh fincoach,Also Servicing in Surat,"ICWA Coaching, Chartered accountant tuitions",+917949072391_
240,Avasthaya Classes,"LG-07, Ghod Dod Road, Surat","ICWA Coaching, Chartered accountant tuitions",
241,Aldine CA Coaching,"4th Floor, Ghod Dod Road","ICWA Coaching, Chartered accountant tuitions",
242,Professional Guidance Institute,"Plot No. 504, Athwa","ICWA Coaching, Chartered accountant tuitions",
243,Tayal Institute Pvt. Ltd.,Also Servicing in Surat,"ICWA Coaching, Chartered accountant tuitions",
244,Pro Talent Academy,"Ram Chowk, Ghod Dod Road, Surat","ICWA Coaching, Chartered accountant tuitions",
245,ProTalent,"Ram Chowk, Ghod Dod Road, Surat","ICWA Coaching, Chartered accountant tuitions",
246,MegaEducare," Bhatar Char Rasta, Bhatar Road","ICWA Coaching, Chartered accountant tuitions",
247,Sankalp Kanstiya Classes,Also Servicing in Surat,"ICWA Coaching, Chartered accountant tuitions",
248,The Gate Academy,Also Servicing in Surat,"ICWA Coaching, Chartered accountant tuitions",+914449919914_
249,Alhamdulillah Centre,Also Servicing in Surat,"Spoken Hindi Classes, Indian language training",+914449850108_
