,NAME,LOCATION,COURSES,CONTACT NO.
81,National Academy of Commerce," Uttar Pradesh 211001, Rambagh","CACPT Coaching, Chartered accountant tuitions",
82,Business Excellence Institute Pvt. Ltd.,"George Town, Allahabad - 211001","Chartered Financial Analyst (CFA) Coaching, CFA tuitions",
83,Concept Classes,"Panna Lal Road, Civil Lines","Company Secretary (CS) Coaching, Company secretary tuitions",
84,Binary Tech,"Lowther Road, Rambagh","Company Secretary (CS) Coaching, Company secretary tuitions",
85,Chandra Institute Best SSC Bank Coaching,"Below Syndicate Bank, Rambagh","Company Secretary (CS) Coaching, Company secretary tuitions",
86,Acme Classes,"Nai Basti, Kydganj","Spoken Hindi Classes, Indian language training",
87,Ashok Singhs Academy,"Moti Lal Nehru Road, Allen Ganj","Spoken Hindi Classes, Indian language training",
88,D.K. Dhananjay Jagran Orchestra Group," Ganga Market, Kydganj","Spoken Hindi Classes, Indian language training",
89,Fine Classes,"R.D. Classes, Katra","Spoken Hindi Classes, Indian language training",
90,Guiders Academy,"Civil Lines, Allahabad - 211001","Spoken Hindi Classes, Indian language training",
91,Kam Academy,"Bhagmbari, Allahpur","Spoken Hindi Classes, Indian language training",
92,Rohit English Coaching," Chungi, Alopi Bagh","Spoken Hindi Classes, Indian language training",
93,Peter English," Stanley Road, Civil Lines","Spoken English Classes, Spoken english training",
94,Bestech Solutions," Above Dalchini Restaurant, Civil Lines","Spoken English Classes, Spoken english training",
95,Concept Classes,"Panna Lal Road, Civil Lines","Spoken English Classes, Spoken english training",
96,Allahabad Defence Academy,"C.Y. Chintamani Road , George Town","Spoken English Classes, Spoken english training",
97,Freedom English Academy,"Allahpur, 24 South Road","Spoken English Classes, Spoken english training",
98,Business Excellence Institute Pvt. Ltd.,"George Town, Allahabad - 211001","Spoken English Classes, Spoken english training",
99,Chandra Institute Best SSC Bank Coaching,"Below Syndicate Bank, Rambagh","Spoken English Classes, Spoken english training",
100,IMS," No. 54, Civil Lines","GMAT Coaching, Law entrance exam coaching",
101,T C M ( TOIL THE CHAMBER OF MATHEMATICS)," civil lines, Civil Lines","GMAT Coaching, Law entrance exam coaching",
102,T C M ( TOIL THE CHAMBER OF MATHEMATICS)," civil lines, Civil Lines","GRE Coaching, Law entrance exam coaching",
103,T.I.M.E," S.P. Marg, Civil Lines, Allahabad","GRE Coaching, Law entrance exam coaching",
104,Acme Classes,"Nai Basti, Kydganj","GRE Coaching, Management entrance exam coaching",
105,T.I.M.E," S.P. Marg, Civil Lines","IELTS Coaching, Law entrance exam coaching",
106,T.I.M.E," S.P. Marg, Civil Lines, Allahabad","IELTS Online Coaching, Law entrance exam coaching",
107,T C M ( TOIL THE CHAMBER OF MATHEMATICS)," civil lines, Civil Lines","SAT Coaching, Law entrance exam coaching",
108,Acme Classes,"Nai Basti, Kydganj","SAT Coaching, Management entrance exam coaching",
109,AMNESH INFRASTRUCTURE PVT LTD," nirala marg (pakki sadak), Daraganj","TOEFL Coaching, Foreign education entrance exam coaching",
110,T.I.M.E," S.P. Marg, Civil Lines","TOEFL Coaching, Law entrance exam coaching",
111,Maxwell Classes,"Baghambari Road, Allahpur","CET Entrance Coaching, Common entrance exam coaching",
112,Sanjeev Academy,"Near BHS CROSSING KUCTHERY ROAD Mayo hall , Civil Lines","CET Entrance Coaching, Law entrance exam coaching",
113,Anjani Classes," Prayagraj, Civil Lines",GATE Coaching,
114,IES Gate Point,"Krishna Market, Teliarganj",GATE Coaching,
115,Engineer's Circle,"Patrika Square, Civil Lines",GATE Coaching,
116,ENGINEERS CAMPUS,"PLOT 9 NEAR ISWAR SARAN DEGREE COLLEGE BELOW SBI ATM SALORI ROAD , Teliarganj",GATE Coaching,
117,IES FORUM Educational Services,"259/107 A MG Road, George Town",GATE Coaching,
118,Coaching institute,"Old Katra, Allahabad - 211002",GATE Coaching,
119,Gateforum Educational Services Pvt. Ltd.,"Stanley Road, Civil Lines",GATE Coaching,
120,Anjani Classes," Prayagraj, Civil Lines",GATE Coaching,
121,IES Gate Point,"Krishna Market, Teliarganj",GATE Coaching,
122,Engineer's Circle,"Patrika Square, Civil Lines",GATE Coaching,
123,ENGINEERS CAMPUS,"PLOT 9 NEAR ISWAR SARAN DEGREE COLLEGE BELOW SBI ATM SALORI ROAD , Teliarganj",GATE Coaching,
124,IES FORUM Educational Services,"259/107 A MG Road, George Town",GATE Coaching,
125,Coaching institute,"Old Katra, Allahabad - 211002",GATE Coaching,
126,Gateforum Educational Services Pvt. Ltd.,"Stanley Road, Civil Lines",GATE Coaching,
127,Coaching," tagore town, Tagore Town","IPS Entrance Exam Coaching, UPSC exam coaching",
128,RANN ACADEMY (IAS/PCS),"Civil Lines, Allahabad - 211001","IPS Entrance Exam Coaching, UPSC exam coaching",
129,IAS Brahmastra,", Allahabad - ","IPS Entrance Exam Coaching, UPSC exam coaching",
130,Saket IAS," Bund Road, Allen Ganj, Allahabad","IPS Entrance Exam Coaching, UPSC exam coaching",
131,Concept Classes,"Panna Lal Road, Civil Lines, Allahabad","MCA Entrance Coaching, Commerce entrance exam coaching",
132,Chandra Institute Best SSC Bank Coaching,"Below Syndicate Bank, Rambagh, Allahabad","MCA Entrance Coaching, ENGG / ARCH entrance exam coaching",
133,Business Excellence Institute Pvt. Ltd.,"George Town, Allahabad - 211001","MCA Entrance Coaching, Computer science entrance exam coaching",
134,VPS Academy," Sargam Chouraha, Naini, Allahabad","Medical Entrance Coaching, ENGG / ARCH entrance exam coaching",
135,Career Shapers," civil lines, Civil Lines","Medical Entrance Coaching, ENGG / ARCH entrance exam coaching",
136,MEDICA WING - NEET PREPARATION INSTITUTE,", Allahabad - 221002","Medical Entrance Coaching, Medical entrance exam coaching",
137,Om Shanthi Study Centre,"GT Road, Tularam Bagh","Medical Entrance Coaching, ENGG / ARCH entrance exam coaching",
138,Grabit Classes," Basharat Ka Hata, Kydganj","Medical Entrance Coaching, ENGG / ARCH entrance exam coaching",
139,Saket IAS," Bund Road, Allen Ganj, Allahabad","MPPSC Entrance Exam Coaching, UPSC exam coaching",
140,Om Shanthi Study Centre,"GT Road, Tularam Bagh","NEET Coaching Institutes, ENGG / ARCH entrance exam coaching",
141,Grabit Classes," Basharat Ka Hata, Kydganj","NEET Coaching Institutes, ENGG / ARCH entrance exam coaching",
142,VPS Academy," Sargam Chouraha, Naini","NEET Coaching Institutes, ENGG / ARCH entrance exam coaching",
143,Career Shapers," civil lines, Civil Lines","NEET Coaching Institutes, ENGG / ARCH entrance exam coaching",
144,MEDICA WING - NEET PREPARATION INSTITUTE,", Allahabad - 221002","NEET Coaching Institutes, Medical entrance exam coaching",
145,Om Shanthi Study Centre,"GT Road, Tularam Bagh","Pre-Medical Test (PMT) Entrance Coaching, ENGG / ARCH entrance exam coaching",
146,Grabit Classes," Basharat Ka Hata, Kydganj","Pre-Medical Test (PMT) Entrance Coaching, ENGG / ARCH entrance exam coaching",
147,VPS Academy," Sargam Chouraha, Naini, Allahabad","Pre-Medical Test (PMT) Entrance Coaching, ENGG / ARCH entrance exam coaching",
148,Career Shapers," civil lines, Civil Lines","Pre-Medical Test (PMT) Entrance Coaching, ENGG / ARCH entrance exam coaching",
149,MEDICA WING - NEET PREPARATION INSTITUTE,", Allahabad - 221002","Pre-Medical Test (PMT) Entrance Coaching, Medical entrance exam coaching",
150,MARVEL ACADEMY,"Chungi, Alopi Bagh","SSC Coaching, Online mock test series exam coaching",
151,Parakh Coaching," 1st Floor, Allen Ganj","SSC Coaching, Online mock test series exam coaching",
152,Shri Ram Krishna Technical Academy,"Shukla Market, Allahabad Fort","SSC Coaching, SSC exam coaching",
153,THE AMBITION CLASSES," allahabad, Rajrooppur","SSC Coaching, SSC exam coaching",
154,Career Coaching center (CCC),"Sulem Sarai, Bhola Purva Sulem Sarai","SSC Coaching, SSC exam coaching",
155,Maths teacher,"Daraganj, Allahabad - 201001","SSC Coaching, SSC exam coaching",
156,Marvel Academy,"Chungi, Alopi Bagh","SSC Coaching, Online mock test series exam coaching",
157,Ambrish Learner Academy,"ambrishktripathi@gmail.com, Mahewa Patti Purab Uparhar","SSC Coaching, Teachers exam coaching",
158,Career Launcher,"Sardar Patel Marg, Civil Lines","SSC Coaching, SSC exam coaching",
159,Swastik Tutorial," Atala, Attarsuiya",Class X Tuitions,
160,Anjani Classes," Prayagraj, Civil Lines",Class X Tuitions,
161,Yasharth Srivastava,"Attarsuiya, Allahabad - 211003",Class X Tuitions,
162,Haroon Home Tution,"No. 276D/115B, Rajapur",Class X Tuitions,
163,Concept Classes,"Panna Lal Road, Civil Lines",Class X Tuitions,
164,Home Tutoring,"Balwaghad Chowraha, Dariyabad",Class X Tuitions,
165,A K Tutorial,"Rajapur, Civil Lines",Class X Tuitions,
166,Excellent study point/Institute/coaching/Classes,"85/98 kp kakkar road , Zero Road",Class X Tuitions,
167,Swastik Tutorial," Atala, Attarsuiya, Allahabad","College Tuitions for Accounts Finance Statistics, Science tuitions",
168,Concept Classes,"Panna Lal Road, Civil Lines, Allahabad","College Tuitions for Accounts Finance Statistics, Science tuitions",
169,Marvel Academy,"Chungi, Alopi Bagh, Allahabad","College Tuitions for Accounts Finance Statistics, Science tuitions",
170,Maxwell Classes,"Baghambari Road, Allahpur","College Tuitions for Accounts Finance Statistics, Finance & commerce tuitions",
171,Tutoradda,"Mutthiganj, Allahabad - 211003","College Tuitions for Accounts Finance Statistics, Science tuitions",
172,Srivastava Commerce Classes,"Ashok Nagar, Allahabad - 211011","College Tuitions for Accounts Finance Statistics, Finance & commerce tuitions",
173,Shine Classes,"Alopi Bagh, Allahabad - ","College Tuitions for Accounts Finance Statistics, Finance & commerce tuitions",
174,Swastik Tutorial," Atala, Attarsuiya, Allahabad","Biochemistry Degree Tuitions, Science tuitions",
175,Concept Classes,"Panna Lal Road, Civil Lines, Allahabad","Biochemistry Degree Tuitions, Science tuitions",
176,Marvel Academy,"Chungi, Alopi Bagh, Allahabad","Biochemistry Degree Tuitions, Science tuitions",
177,Dwivedi Tutorial," Near Dhobighat Chauraha, Civil Lines, Allahabad","Biochemistry Degree Tuitions, Science tuitions",
178,Acme Classes,"Nai Basti, Kydganj","Biochemistry Degree Tuitions, Science tuitions",
179,Ashok Singhs Academy,"Moti Lal Nehru Road, Allen Ganj","Biochemistry Degree Tuitions, Science tuitions",
180,D.K. Dhananjay Jagran Orchestra Group," Ganga Market, Kydganj","Biochemistry Degree Tuitions, Science tuitions",
181,Fine Classes,"R.D. Classes, Katra","Biochemistry Degree Tuitions, Science tuitions",
182,Yasharth Srivastava,"Attarsuiya, Allahabad - 211003",Commerce Tuitions for 11 & 12th Classes,
183,Concept Classes,"Panna Lal Road, Civil Lines, Allahabad",Commerce Tuitions for 11 & 12th Classes,
184,Arpit Home Tutor," Netanagar, Kydganj",Commerce Tuitions for 11 & 12th Classes,
185,Marvel Academy,"Chungi, Alopi Bagh, Allahabad",Commerce Tuitions for 11 & 12th Classes,
186,Binary Tech,"Lowther Road, Rambagh",Commerce Tuitions for 11 & 12th Classes,
187,Arpit Srivastava,"LIG Colony, Govindpur, Allahabad",Commerce Tuitions for 11 & 12th Classes,
188,Home Tutoring,"Balwaghad Chowraha, Dariyabad",Commerce Tuitions for 11 & 12th Classes,
189,A K Tutorial,"Rajapur, Civil Lines, Allahabad",Commerce Tuitions for 11 & 12th Classes,
190,Bharat Jyoti Tutorial,"Kailashpuri Near Reliance Tower Govindpur Tempo Stand Prayagraj 211004, Govindpur, Allahabad",Commerce Tuitions for 11 & 12th Classes,
191,Yasharth Srivastava,"Attarsuiya, Allahabad - 211003",Computer Science Tuitions for 11 & 12th Classes,
192,Concept Classes,"Panna Lal Road, Civil Lines, Allahabad",Computer Science Tuitions for 11 & 12th Classes,
193,Arpit Home Tutor," Netanagar, Kydganj",Computer Science Tuitions for 11 & 12th Classes,
194,Marvel Academy,"Chungi, Alopi Bagh, Allahabad",Computer Science Tuitions for 11 & 12th Classes,
195,Grabit Classes," Basharat Ka Hata, Kydganj",Computer Science Tuitions for 11 & 12th Classes,
196,AMNESH INFRASTRUCTURE PVT LTD," nirala marg (pakki sadak), Daraganj",Computer Science Tuitions for 11 & 12th Classes,
197,Binary Tech,"Lowther Road, Rambagh",Computer Science Tuitions for 11 & 12th Classes,
198,Arpit Srivastava,"LIG Colony, Govindpur, Allahabad",Computer Science Tuitions for 11 & 12th Classes,
199,Home Tutoring,"Balwaghad Chowraha, Dariyabad",Computer Science Tuitions for 11 & 12th Classes,
200,A K Tutorial,"Rajapur, Civil Lines, Allahabad",Computer Science Tuitions for 11 & 12th Classes,
201,Anjani Classes," Prayagraj, Civil Lines, Allahabad",Engineering Tuition,
202,Concept Classes,"Panna Lal Road, Civil Lines, Allahabad","Engineering Tuition, Science tuitions",
203,Marvel Academy,"Chungi, Alopi Bagh, Allahabad","Engineering Tuition, Science tuitions",
204,Chandra Institute Best SSC Bank Coaching,"Below Syndicate Bank, Rambagh, Allahabad","Engineering Tuition, Polytechnic Tuitions",
205,Home Tution,"17b/10f/1 gali no. 6 near bharat bharti vidyalaya, Rajapur, allahabad","Engineering Tuition, Science tuitions",
206,Anjani Classes," Prayagraj, Civil Lines, Allahabad",Maths Tuitions,
207,Yasharth Srivastava,"Attarsuiya, Allahabad - 211003",Maths Tuitions,
208,Haroon Home Tution,"No. 276D/115B, Rajapur",Maths Tuitions,
209,Concept Classes,"Panna Lal Road, Civil Lines, Allahabad",Maths Tuitions,
210,Arpit Home Tutor," Netanagar, Kydganj",Maths Tuitions,
211,Marvel Academy,"Chungi, Alopi Bagh, Allahabad",Maths Tuitions,
212,Update Institute of Professional Studies," Manmohan Park, Allahabad City","MBBS Tuitions, Pharma tuitions",
213,Concept Classes,"Panna Lal Road, Civil Lines, Allahabad","Microbiology & Biotechnology Tuitions, Science tuitions",
214,Marvel Academy,"Chungi, Alopi Bagh, Allahabad","Microbiology & Biotechnology Tuitions, Science tuitions",
215,Dwivedi Tutorial," Near Dhobighat Chauraha, Civil Lines, Allahabad","Microbiology & Biotechnology Tuitions, Science tuitions",
216,Acme Classes,"Nai Basti, Kydganj","Microbiology & Biotechnology Tuitions, Science tuitions",
217,Ashok Singhs Academy,"Moti Lal Nehru Road, Allen Ganj","Microbiology & Biotechnology Tuitions, Science tuitions",
218,D.K. Dhananjay Jagran Orchestra Group," Ganga Market, Kydganj","Microbiology & Biotechnology Tuitions, Science tuitions",
219,Fine Classes,"R.D. Classes, Katra","Microbiology & Biotechnology Tuitions, Science tuitions",
220,Guiders Academy,"Civil Lines, Allahabad - 211001","Microbiology & Biotechnology Tuitions, Science tuitions",
221,Yasharth Srivastava,"Attarsuiya, Allahabad - 211003",Physics Tuitions for 11 & 12th Classes,
222,Concept Classes,"Panna Lal Road, Civil Lines, Allahabad",Physics Tuitions for 11 & 12th Classes,
223,Arpit Home Tutor," Netanagar, Kydganj",Physics Tuitions for 11 & 12th Classes,
224,Marvel Academy,"Chungi, Alopi Bagh, Allahabad",Physics Tuitions for 11 & 12th Classes,
225,Grabit Classes," Basharat Ka Hata, Kydganj",Physics Tuitions for 11 & 12th Classes,
226,AMNESH INFRASTRUCTURE PVT LTD," nirala marg (pakki sadak), Daraganj",Physics Tuitions for 11 & 12th Classes,
227,Binary Tech,"Lowther Road, Rambagh",Physics Tuitions for 11 & 12th Classes,
228,Mahendra Saroj,"Salori, Allahabad City",Physics Tuitions for 11 & 12th Classes,
229,A K Tutorial,"Rajapur, Civil Lines, Allahabad",Physics Tuitions for 11 & 12th Classes,
230,Sapience Technologies-Digital Marketing Training Institute," Motilal Nehru Road, Colonel Ganj, Allahabad",Digital Marketing Courses,
231,National Digital Marketing Institute & Training,"41/2 Stanley road, Civil Lines, Allahabad",Digital Marketing Courses,+911140126815_
232,Global Mind Institute of IT Solutions,"Post Office Lane, Rajrooppur",Digital Marketing Courses,
233,Sunrise Soft," Brindavan Colony, Civil Lines, Allahabad",Digital Marketing Courses,
234,Digital Marketing Training," Allahpur Allahabad, Allahpur, Allahabad",Digital Marketing Courses,
235,FASHION ENTREPRENEUR,"urban state, Jhunsi, Allahabad",Digital Marketing Courses,
236,Joblinkindia," Naini, ",Laptop Repair Courses,
237,EHN COMPANY PVT LTD,"Manda Road , Bampur",Laptop Repair Courses,
238,Update Institute of Professional Studies," Muir Road, Allahabad City",Laptop Repair Courses,
239,NCIPT Centre Pvt. Ltd,"Hans Tower Stanley Road, Civil Lines",Laptop Repair Courses,
240,Sapience Technologies-Digital Marketing Training Institute," Motilal Nehru Road, Colonel Ganj, Allahabad",SEO Training,
241,National Digital Marketing Institute & Training,"41/2 Stanley road, Civil Lines, Allahabad",SEO Training,+911140126815_
242,Joblinkindia," Naini, ",SEO Training,
243,Global Mind Institute of IT Solutions,"Post Office Lane, Rajrooppur",SEO Training,
244,Sunrise Soft," Brindavan Colony, Civil Lines, Allahabad",SEO Training,
245,Digital Marketing Training," Allahpur Allahabad, Allahpur, Allahabad",SEO Training,
246,Yamas Consulting Services,"No. 1/2 , Allahpur","Software Engineering Training, Engineering and technician job training",
247,EHN COMPANY PVT LTD,"Manda Road , Bampur","Software Engineering Training, Engineering and technician job training",
248,Business Excellence Institute Pvt. Ltd.,"George Town, Allahabad - 211001","Software Engineering Training, Engineering and technician job training",
249,Update Institute of Professional Studies," Muir Road, Allahabad City","Software Engineering Training, Engineering and technician job training",
250,Infomax Computer Academy,"Preetam Nagar, Dhoomanganj","Software Engineering Training, Engineering and technician job training",
251,NIIT Allahabad Civil Lines Centre,"Civil Lines , Civil Lines","Software Engineering Training, Engineering and technician job training",
252,NIIT Allahabad G T Road Crossing Centre," Opp. Gowria Moth Allahabad ., GT Road","Software Engineering Training, Engineering and technician job training",
253,Mobile Workshop & Computer Centre,"Allahpur, Allahabad - 211006","Software Engineering Training, Engineering and technician job training",
254,V2Web Software Training Institute Allahabad,"Elgin Road, Canton","Software Engineering Training, Engineering and technician job training",
255,Update Institute of Professional Studies," Muir Road, Allahabad City","Clinical Research Training Courses, Engineering and technician job training",
256,Jagdish Prasad Institute of paramedical sciences,"772 Transport Nagar Mundera , Mundera","Clinical Research Training Courses, Occupational safety job training",
257,Marketing,"Bamaila, Allahabad - 221503","First Aid Training, Occupational safety job training",
258,EHN COMPANY PVT LTD,"Manda Road , Bampur","First Aid Training, Engineering and technician job training",
259,Update Institute of Professional Studies," Muir Road, Allahabad City","First Aid Training, Engineering and technician job training",
260,NIFS," C. Y. Chintamani Road, George Town","First Aid Training, Occupational safety job training",
261,Jagdish Prasad Institute of paramedical sciences,"772 Transport Nagar Mundera , Mundera","First Aid Training, Occupational safety job training",
262,Yoga Studio,"52 Tashkand Marg (Near Bajaj Auto Sales), Civil Lines","Fitness Training, Teacher job training",
263,Bestech Solutions," Above Dalchini Restaurant, Civil Lines","Fitness Training, Engineering and technician job training",
264,Private spots teacher,"Beniganj Road, Allahabad - 211016","Fitness Training, Teacher job training",
265,Update Institute of Professional Studies," Muir Road, Allahabad City","Fitness Training, Engineering and technician job training",
