,NAME,LOCATION,COURSES,CONTACT NO.
31,Micheal Overseas Pvt. Ltd.," Ground Floor, Ravipuram, Cochin","Overseas Education Consultants, Overseas education",+914449857456_
32,Walk International,Also Servicing in Cochin,"Overseas Education Consultants, Overseas education",+914449912626_
33,Dreammint International Pvt. Ltd,Also Servicing in Cochin,"Overseas Education Consultants, Overseas education",+918048043168_
34,Graduate Overseas Education Advisors LLP," Chittoor Road, Kacheripady, Cochin","Overseas Education Consultants, Overseas education",+919883031764_
35,Canapprove Consultancy Services Pvt. Ltd.,Also Servicing in Cochin,"Overseas Education Consultants, Overseas education",+914449858779_
36,Eduzone Consultants LLP,Also Servicing in Cochin,"Overseas Education Consultants, Overseas education",+918043692242_
37,TRINITOZ EDUCATION PVT LTD,Also Servicing in Cochin,"Overseas Education Consultants, Overseas education",
38,Rex Fuels Management Pvt. Ltd.,Also Servicing in Cochin,"Overseas Education Consultants, Overseas education",+912249428142_
39,REX GBE SERVICES [ LA SIERRA UNIVERSITY ],Also Servicing in Cochin,"Overseas Education Consultants, Overseas education",+912249411354_
40,C Positive," Bypass Junction, Aluva","Corporate Training, People skills training",+914449851947_
41,Aijo Francis Cognitions,Also Servicing in Cochin,"Corporate Training, People skills training",+914446293976_
42,JB International Academy,"Arakkappady, Perumbavoor, Cochin","Corporate Training, Professional development training",+914449912599_
43,Edge Academy,"Kurisipally Road, Ernakulam","Corporate Training, Call centre & BPO training",
44,Glowstun Consulting,"2nd Floor, Ernakulam","Corporate Training, Professional development training",
45,Pace Academy,"2nd Floor, Kadavanthra","Corporate Training, Professional development training",
46,Baker Academy for Science & Engineering,"No. H 2105, Kaloor","Corporate Training, Professional development training",
47,Amter English Club,"Aluva, Cochin - 683101","Corporate Training, Language lab training",
48,Gateway IT,"Al Jacob Road, Pullepady","Corporate Training, Call centre & BPO training",
49,House of English," 2nd Floor, Kaloor","Corporate Training, Language lab training",
50,EduCADD," Pallippadan Highlight, Edappally, Cochin","Multimedia Design Training, CAD & CAM training",+918048045801_
51,LCC Computer Education,"Marine Drive, Ernakulam, Cochin","Multimedia Design Training, CAD & CAM training",+919021118359_
52,CADD INTERNATIONAL," Edappally, Edappally, Cochin","Multimedia Design Training, CAD & CAM training",+914449919072_
53,International School Of Creative Arts," Infopark P.O, Kakkanad, Cochin","Multimedia Design Training, Animation & Multimedia training",+917569015349_
54,Goodness Institute of Film and Television,"De Service Park, Ernakulam, Cochin","Multimedia Design Training, Adobe training",
55,Arena Animation," M.G. Road, Padma Junction, Cochin","Multimedia Design Training, Adobe training",
56,Campus G,"Ernakulam - 682020, Ernakulam","Multimedia Design Training, Adobe training",
57,Nicholson'Z Professional Media Institute,"Manorama Junction, Panampilly Nagar","Multimedia Design Training, Adobe training",
58,CADD Center,"Kaniyampuzha Road, Ernakulam, Cochin","Multimedia Design Training, CAD & CAM training",
59,Manthara It Academy," Kadavanthra, Ernakulam","Multimedia Design Training, Adobe training",
60,Klean Care Systems Inc.," Mahakavi G. Road, South Junction, Cochin","AMIE Coaching, ENGG / ARCH entrance exam coaching",
61,AIM,"No. 10/C, Parur","AMIE Coaching, ENGG / ARCH entrance exam coaching",
62,Jyothis Academy,"Banjerji Road, Ernakulam, Cochin","AMIE Coaching, ENGG / ARCH entrance exam coaching",
63,Amptech Electrical Academy,"2nd Floor, Vennala, Cochin","AMIE Coaching, Management entrance exam coaching",
64,PACE Academy," Pudhae Road Junction, Kaloor, Cochin","AMIE Coaching, Management entrance exam coaching",
65,Winspire Academy,"Perandoor Road, Kaloor, Cochin","AMIE Coaching, ENGG / ARCH entrance exam coaching",
66,The Gate Academy,Also Servicing in Cochin,"AMIE Coaching, Law entrance exam coaching",+914449919914_
67,Modulation Institute,Also Servicing in Cochin,"AMIE Coaching, ENGG / ARCH entrance exam coaching",
68,Triumphant Institute Of Management Education Private Limited,"Palarivattom, Cochin - 682030","AMIE Coaching, Management entrance exam coaching",
69,"DIMENSIONS INSTITUTION FOR SCIENCE AND COMMERCE , EDAPPALLY","MOHAMMED HAJI TOWER, Edappally","AMIE Coaching, ENGG / ARCH entrance exam coaching",
70,CL Educate Ltd.,"Sannidhi Road, Ravipuram",Bank Exam Coaching,
71,IBT Institute,"Madom Junction, Edappally",Bank Exam Coaching,
72,Mahendra Educational Pvt. Ltd.,"MG Road, Ravipuram",Bank Exam Coaching,
73,Pace Academy,"2nd Floor, Kadavanthra",Bank Exam Coaching,
74,Swaroop - Time Management Education Pvt. Ltd.,"TIme Institute, Palarivattom, Cochin",Bank Exam Coaching,
75,Success Academy,"Ravipuram Road, Ernakulam",Bank Exam Coaching,
76,Reliant Academy," Klamassery, Ernakulam",Bank Exam Coaching,
77,Amptech Electrical Academy,"2nd Floor, Vennala, Cochin",Bank Exam Coaching,
78,PACE Academy," Pudhae Road Junction, Kaloor, Cochin",Bank Exam Coaching,
79,Career Launcher India Pvt. Ltd.,"Padamugal, Kakkanad, Cochin",Bank Exam Coaching,
80,IMS Learning Resources Pvt. Ltd.,Also Servicing in Cochin,"CAT Coaching Centers, Law entrance exam coaching",+919066021467_
81,Guru's Classes,Also Servicing in Cochin,"CAT Coaching Centers, Management entrance exam coaching",+917569010401_
82,The Prayas India,Also Servicing in Cochin,"CAT Coaching Centers, Law entrance exam coaching",+912249433642_
83,CL Educate Ltd.,"Sannidhi Road, Ravipuram","CAT Coaching Centers, Management entrance exam coaching",
84,Swaroop - Time Management Education Pvt. Ltd.,"TIme Institute, Palarivattom, Cochin","CAT Coaching Centers, Management entrance exam coaching",
85,Reliant Academy," Klamassery, Ernakulam","CAT Coaching Centers, Management entrance exam coaching",
86,GRE/GMAT/CAT ENGLISH PERSONAL TUITION,"Pallimukku , Pallimukku, Cochin","CAT Coaching Centers, Management entrance exam coaching",
87,Ace Learnings," Chittoor Road, South Junction","CAT Coaching Centers, Law entrance exam coaching",
88,PACE Academy," Pudhae Road Junction, Kaloor, Cochin","CAT Coaching Centers, Management entrance exam coaching",
89,Career Launcher India Pvt. Ltd.,"Padamugal, Kakkanad, Cochin","CAT Coaching Centers, Law entrance exam coaching",
90,IMS Learning Resources Pvt. Ltd.,Also Servicing in Cochin,"Common Management Aptitude Test (CMAT) Coaching, Law entrance exam coaching",+919066021467_
91,Guru's Classes,Also Servicing in Cochin,"Common Management Aptitude Test (CMAT) Coaching, Management entrance exam coaching",+917569010401_
92,The Prayas India,Also Servicing in Cochin,"Common Management Aptitude Test (CMAT) Coaching, Law entrance exam coaching",+912249433642_
93,Swaroop - Time Management Education Pvt. Ltd.,"TIme Institute, Palarivattom, Cochin","Common Management Aptitude Test (CMAT) Coaching, Management entrance exam coaching",
94,GRE/GMAT/CAT ENGLISH PERSONAL TUITION,"Pallimukku , Pallimukku, Cochin","Common Management Aptitude Test (CMAT) Coaching, Management entrance exam coaching",
95,Ace Learnings," Chittoor Road, South Junction","Common Management Aptitude Test (CMAT) Coaching, Law entrance exam coaching",
96,Amptech Electrical Academy,"2nd Floor, Vennala, Cochin","Common Management Aptitude Test (CMAT) Coaching, Management entrance exam coaching",
97,Sree Krishna Computer Centre,"Devankulangara, Edappally, Cochin","Common Management Aptitude Test (CMAT) Coaching, Management entrance exam coaching",
98,Career Launcher India Pvt. Ltd.,"Padamugal, Kakkanad, Cochin","Common Management Aptitude Test (CMAT) Coaching, Law entrance exam coaching",
99,Career Launcher India Ltd.," Sannidhi Road, Ravipuram, Cochin","Common Management Aptitude Test (CMAT) Coaching, Law entrance exam coaching",
100,Infinty School Of Mathematics," Vyttila, Ernakulam, Cochin","CTET Coaching, UGC NET coaching",
101,Amptech Electrical Academy,"2nd Floor, Vennala, Cochin","CTET Coaching, UPSC exam coaching",
102,The Gate Academy,Also Servicing in Cochin,"CTET Coaching, UGC NET coaching",+914449919914_
103,SCIENCE HUB ACADEMY,"Cochin, Ernakulam, Cochin","CTET Coaching, UGC NET coaching",
104,CL Educate Ltd.,"Sannidhi Road, Ravipuram","IBPS Bank Interview Coaching, Bank exam coaching",
105,Pace Academy,"2nd Floor, Kadavanthra","IBPS Bank Interview Coaching, Bank exam coaching",
106,Swaroop - Time Management Education Pvt. Ltd.,"TIme Institute, Palarivattom, Cochin","IBPS Bank Interview Coaching, Bank exam coaching",
107,Success Academy,"Ravipuram Road, Ernakulam","IBPS Bank Interview Coaching, Bank exam coaching",
108,Reliant Academy," Klamassery, Ernakulam","IBPS Bank Interview Coaching, Bank exam coaching",
109,Mahendra Educational Pvt. Ltd.,"MG Road, Ravipuram","IBPS Bank Interview Coaching, Bank exam coaching",
110,Amptech Electrical Academy,"2nd Floor, Vennala, Cochin","IBPS Bank Interview Coaching, Bank exam coaching",
111,PACE Academy," Pudhae Road Junction, Kaloor, Cochin","IBPS Bank Interview Coaching, Bank exam coaching",
112,Career Launcher India Pvt. Ltd.,"Padamugal, Kakkanad, Cochin","IBPS Bank Interview Coaching, Bank exam coaching",
113,Success Academy," Valanjambalam, Ravipuram, Cochin","IBPS Bank Interview Coaching, Bank exam coaching",
114,IMS Learning Resources Pvt. Ltd.,Also Servicing in Cochin,"KMAT Coaching, Law entrance exam coaching",+919066021467_
115,Eidetic Biji's Memory UGC NET Coaching Centre,Also Servicing in Cochin,"KMAT Coaching, Management entrance exam coaching",
116,GRE/GMAT/CAT ENGLISH PERSONAL TUITION,"Pallimukku , Pallimukku, Cochin","KMAT Coaching, Management entrance exam coaching",
117,Ace Learnings," Chittoor Road, South Junction","KMAT Coaching, Law entrance exam coaching",
118,Career Launcher India Pvt. Ltd.,"Padamugal, Kakkanad, Cochin","KMAT Coaching, Law entrance exam coaching",
119,The Gate Academy,Also Servicing in Cochin,"KMAT Coaching, Law entrance exam coaching",+914449919914_
120,Triumphant Institute Of Management Education Private Limited,"Palarivattom, Cochin - 682030","KMAT Coaching, Management entrance exam coaching",
121,Career Launcher," Sannidhi Road, Ravipuram, Cochin","KMAT Coaching, Law entrance exam coaching",
122,T.I.M.E. Pvt Ltd,"Palarivattam, Palarivattom, Cochin","KMAT Coaching, Law entrance exam coaching",
123,ACE LEARNINGS," Chittoor Road, Ernakulam, Cochin","KMAT Coaching, Law entrance exam coaching",
124,Language Pantheon,Also Servicing in Cochin,"Language Training Centres, Foreign language training",+911140497757_
125,Fundaskill Services (OPC) Pvt. Ltd.,Also Servicing in Cochin,"Language Training Centres, Foreign language training",+918048042700_
126,SONAJAPAN JAPANESE LANGUAGE ACADEMY,Also Servicing in Cochin,"Language Training Centres, Foreign language training",+912249427695_
127,Kanjirakadans Career Academy,Also Servicing in Cochin,"Language Training Centres, Spoken english training",
128,Alhamdulillah Centre,Also Servicing in Cochin,"Language Training Centres, Indian language training",+914449850108_
129,Complete Coaching Centre (Especially - Hindi Prachar Sabha),Also Servicing in Cochin,"Language Training Centres, Indian language training",+914449910129_
130,Chicademi (The Mandarin Institute),Also Servicing in Cochin,"Language Training Centres, Foreign language training",+911141109657_
131,Rabindranath Athri - Soft Skill Initiatives," Chilavanoor Road, Kadavanthra, Cochin","Language Training Centres, Indian language training",
132,English Campus," 3rd Floor, Kaloor","Language Training Centres, Spoken english training",
133,Learning Adventures,"No. 4, Kacheripady","Language Training Centres, Indian language training",
134,IMS Learning Resources Pvt. Ltd.,Also Servicing in Cochin,"Law Entrance Coaching, Law entrance exam coaching",+919066021467_
135,Ace Learnings," Chittoor Road, South Junction","Law Entrance Coaching, Law entrance exam coaching",
136,Career Launcher India Pvt. Ltd.,"Padamugal, Kakkanad, Cochin","Law Entrance Coaching, Law entrance exam coaching",
137,The Gate Academy,Also Servicing in Cochin,"Law Entrance Coaching, Law entrance exam coaching",+914449919914_
138,IMS LALKOTHI,Also Servicing in Cochin,"Law Entrance Coaching, Law entrance exam coaching",+918657608031_
139,Fiitjee Ltd.,"T.D. Road, Cochin - 682035","Law Entrance Coaching, Law entrance exam coaching",
140,Career Launcher," Sannidhi Road, Ravipuram, Cochin","Law Entrance Coaching, Law entrance exam coaching",
141,Lumina Talent Enrichment Centre,Also Servicing in Cochin,"Law Entrance Coaching, Law entrance exam coaching",
142,J.M.J Law Institute,"visit www.jmjlawentrance.com, Ravipuram, Cochin","Law Entrance Coaching, Law entrance exam coaching",
143,T.I.M.E. Pvt Ltd," Chathangat Road, Palarivattom, Cochin","Law Entrance Coaching, Law entrance exam coaching",
144,Design entrance coaching,Also Servicing in Cochin,"NATA Coaching, ENGG / ARCH entrance exam coaching",+918048031557_
145,My Design Studio,Also Servicing in Cochin,"NATA Coaching, ENGG / ARCH entrance exam coaching",+911140140990_
146,Thinc Institute of Design,"Kadavil Building 2nd Floor , Edappally Bypass","NATA Coaching, ENGG / ARCH entrance exam coaching",+914446291302_
147,Colorcubes Studio,Also Servicing in Cochin,"NATA Coaching, ENGG / ARCH entrance exam coaching",+914449855774_
148,Design Academy edu.in," Kerala 682017, Kaloor","NATA Coaching, ENGG / ARCH entrance exam coaching",
149,mathews academy (MAC),"Kaloor, Cochin - 682017","NATA Coaching, ENGG / ARCH entrance exam coaching",
150,The Gate Academy,Also Servicing in Cochin,"NATA Coaching, Law entrance exam coaching",+914449919914_
151,"VINOD'S INSTITUTE for NATA, JEE, NIFT, NID, CEPT and CEED Entrance Coaching"," Library building, Ernakulam","NATA Coaching, ENGG / ARCH entrance exam coaching",
152,"DIMENSIONS INSTITUTION FOR SCIENCE AND COMMERCE , EDAPPALLY","MOHAMMED HAJI TOWER, Edappally","NATA Coaching, ENGG / ARCH entrance exam coaching",
153,Eisar," Edappally Ponekkara Road , Edappally","NATA Coaching, ENGG / ARCH entrance exam coaching",
154,Allen Career Institute,Also Servicing in Cochin,"National Talent Search Exam (NTSE) Coaching, School competitive exam coaching",
155,Allen Career Institute," Ernakulam, Palarivattom, Cochin","National Talent Search Exam (NTSE) Coaching, School competitive exam coaching",+914449907822_
156,Allen Career Institute," A.K. Sheshadiri Road, Ernakulam","National Talent Search Exam (NTSE) Coaching, School competitive exam coaching",+914449906364_
157,The Gate Academy,Also Servicing in Cochin,"National Talent Search Exam (NTSE) Coaching, UGC NET coaching",+914449919914_
158,Success Academy,"Ravipuram Road, Ernakulam","National Talent Search Exam (NTSE) Coaching, Defence / police exam coaching",
159,SCIENCE HUB ACADEMY,"Cochin, Ernakulam, Cochin","National Talent Search Exam (NTSE) Coaching, UGC NET coaching",
160,Mahendra Educational Pvt. Ltd.," Ernakulam, Ernakulam, cochin","National Talent Search Exam (NTSE) Coaching, UPSC exam coaching",
161,Edukrrish World Of English Language,Also Servicing in Cochin,"National Talent Search Exam (NTSE) Coaching, UGC NET coaching",
162,T.I.M.E. Pvt Ltd," Chathangat Road, Palarivattom, Cochin","National Talent Search Exam (NTSE) Coaching, Online mock test series exam coaching",
163,ICA ENGINEERING ACADEMY,"Kacheripady, Cochin - 682031","RRB Entrance Exam Coaching, SSC exam coaching",
164,Klean Care Systems Inc.," Mahakavi G. Road, South Junction, Cochin","RRB Entrance Exam Coaching, UPSC exam coaching",
165,ALS IAS Kochi,"Pullepady Road, Ernakulam, Cochin","RRB Entrance Exam Coaching, UPSC exam coaching",
166,Amptech Electrical Academy,"2nd Floor, Vennala, Cochin","RRB Entrance Exam Coaching, UPSC exam coaching",
167,Career Launcher India Pvt. Ltd.,"Padamugal, Kakkanad, Cochin","RRB Entrance Exam Coaching, UPSC exam coaching",
168,Career Launcher India Ltd.," Sannidhi Road, Ravipuram, Cochin","RRB Entrance Exam Coaching, UPSC exam coaching",
169,The Gate Academy,Also Servicing in Cochin,"RRB Entrance Exam Coaching, UGC NET coaching",+914449919914_
170,Tec Gate,"No. 44/121A, S.R.M. Road, Cochin","RRB Entrance Exam Coaching, UGC NET coaching",
171,JK Institute,"3rd Floor, Kaloor","RRB Entrance Exam Coaching, UPSC exam coaching",
172,Modulation Institute,Also Servicing in Cochin,"RRB Entrance Exam Coaching, SSC exam coaching",
173,Mathews CAC CA Campus,"V.Krishna Menon Road, Kaloor","Chartered Accountant Coaching, Chartered accountant tuitions",+914449855619_
174,NorthStar Academy,Also Servicing in Cochin,"Chartered Accountant Coaching, Chartered accountant tuitions",+918048103696_
175,Btech Tution & Foreign Languages,"Deshabhimani Junction, Kaloor","Chartered Accountant Coaching, Chartered accountant tuitions",
176,Dr. Visamvaran Coaching Center,"Pipe Line Junction, Ernakulam","Chartered Accountant Coaching, Chartered accountant tuitions",
177,Leora International Academy," MG Road, Ernakulam","Chartered Accountant Coaching, Chartered accountant tuitions",
178,Mohammed Riyas,"Kakkanadu, Kakkanad","Chartered Accountant Coaching, Chartered accountant tuitions",
179,CA RAJA CLASSES," Kizhakambalam PO, Ernakulam","Chartered Accountant Coaching, Chartered accountant tuitions",
180,Lakshya campus," Kerala , Centre Road","Chartered Accountant Coaching, Chartered accountant tuitions",
181,Finprov Learning Pvt Ltd," Kerala , Vyttila","Chartered Accountant Coaching, Chartered accountant tuitions",
182,Sree's Tax,"Kakkanad, Cochin - 682030","Chartered Accountant Coaching, Chartered accountant tuitions",
183,Mathews CAC CA Campus,"V.Krishna Menon Road, Kaloor","CACPT Coaching, Chartered accountant tuitions",+914449855619_
184,NorthStar Academy,Also Servicing in Cochin,"CACPT Coaching, Chartered accountant tuitions",+918048103696_
185,Btech Tution & Foreign Languages,"Deshabhimani Junction, Kaloor","CACPT Coaching, Chartered accountant tuitions",
186,Dr. Visamvaran Coaching Center,"Pipe Line Junction, Ernakulam","CACPT Coaching, Chartered accountant tuitions",
187,Leora International Academy," MG Road, Ernakulam, Cochin","CACPT Coaching, Chartered accountant tuitions",
188,Mohammed Riyas,"Kakkanadu, Kakkanad","CACPT Coaching, Chartered accountant tuitions",
189,CA RAJA CLASSES," Kizhakambalam PO, Ernakulam","CACPT Coaching, Chartered accountant tuitions",
190,Lakshya campus," Kerala , Centre Road, Cochin","CACPT Coaching, Chartered accountant tuitions",
191,Finprov Learning Pvt Ltd," Kerala , Vyttila","CACPT Coaching, Chartered accountant tuitions",
192,Sree's Tax,"Kakkanad, Cochin - 682030","CACPT Coaching, Chartered accountant tuitions",
193,IMS Proschool Pvt. Ltd.,Also Servicing in Cochin,"Chartered Financial Analyst (CFA) Coaching, Finance certification tuitions",+919021112132_
194,IMS Proschool Pvt. Ltd.,"200 Metres From Kadavanthara Junction Towards Kochukadvanthara, Kadavanthra","Chartered Financial Analyst (CFA) Coaching, Finance certification tuitions",+914449915260_
195,Btech Tution & Foreign Languages,"Deshabhimani Junction, Kaloor","Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",
196,CA RAJA CLASSES," Kizhakambalam PO, Ernakulam","Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",
197,Lakshya campus," Kerala , Centre Road","Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",
198,Finprov Learning Pvt Ltd," Kerala , Vyttila","Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",
199,Tayal Institute Pvt. Ltd.,Also Servicing in Cochin,"Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",
200,Logic School of Management," Palarivattom, Palarivattom","Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",
201,Amptech Electrical Academy,"2nd Floor, Vennala","Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",
202,Tutor Merry Grover," Hill Palace Road, Thrippunithura","Chartered Financial Analyst (CFA) Coaching, Chartered accountant tuitions",+914446281300_
203,IMS Proschool Pvt. Ltd.,Also Servicing in Cochin,"Certified Financial Planner (CFP) Coaching, Finance certification tuitions",+919021112132_
204,IMS Proschool Pvt. Ltd.,"200 Metres From Kadavanthara Junction Towards Kochukadvanthara, Kadavanthra, Cochin","Certified Financial Planner (CFP) Coaching, Finance certification tuitions",+914449915260_
205,Logic School of Management," 100 Feet Road, Palarivattom","Certified Financial Planner (CFP) Coaching, Finance certification tuitions",
206,Finprov Learning Pvt Ltd," Kerala , Vyttila","Certified Financial Planner (CFP) Coaching, Chartered accountant tuitions",
207,Amptech Electrical Academy,"2nd Floor, Vennala, Cochin","Certified Financial Planner (CFP) Coaching, Chartered accountant tuitions",
208,The Gate Academy,Also Servicing in Cochin,"Certified Financial Planner (CFP) Coaching, Chartered accountant tuitions",+914449919914_
209,ICICIdirect Centre for Financial Learning (ICFL)," Kochi, Ernakulam, Cochin","Certified Financial Planner (CFP) Coaching, Finance certification tuitions",
210,The INDIAN INSTITUTE OF FINANCIAL PLANNING,"CITY PLAZA M G ROAD, Thevara","Certified Financial Planner (CFP) Coaching, Finance certification tuitions",
211,IMS Proschool Pvt. Ltd.,Also Servicing in Cochin,"Certified Financial Executive (CFX) Coaching, Finance certification tuitions",+919021112132_
212,Logic School of Management," 100 Feet Road, Palarivattom","Certified Financial Executive (CFX) Coaching, Finance certification tuitions",
213,Amptech Electrical Academy,"2nd Floor, Vennala, Cochin","Certified Financial Executive (CFX) Coaching, Chartered accountant tuitions",
214,The Gate Academy,Also Servicing in Cochin,"Certified Financial Executive (CFX) Coaching, Chartered accountant tuitions",+914449919914_
215,Tutor Merry Grover," Hill Palace Road, Thrippunithura","CMA Coaching, Chartered accountant tuitions",+914446281300_
216,JB International Academy,"Arakkappady, Perumbavoor","CMA Coaching, CMA Cost Accountant tuitions",+914449912599_
217,Btech Tution & Foreign Languages,"Deshabhimani Junction, Kaloor","CMA Coaching, Chartered accountant tuitions",
218,Dr. Visamvaran Coaching Center,"Pipe Line Junction, Ernakulam","CMA Coaching, Chartered accountant tuitions",
219,CA RAJA CLASSES," Kizhakambalam PO, Ernakulam","CMA Coaching, Chartered accountant tuitions",
220,Lakshya campus," Kerala , Centre Road","CMA Coaching, Chartered accountant tuitions",
221,4dxi Educare,", Cochin - ","CMA Coaching, CMA Cost Accountant tuitions",
222,4DXI EDUCARE," Ernakulam, Vennala NH Bypass Road","CMA Coaching, Chartered accountant tuitions",
223,Tayal Institute Pvt. Ltd.,Also Servicing in Cochin,"CMA Coaching, Chartered accountant tuitions",
224,Logic School of Management," 100 Feet Road, Palarivattom","CMA Coaching, Finance certification tuitions",
225,Btech Tution & Foreign Languages,"Deshabhimani Junction, Kaloor","Company Secretary (CS) Coaching, Chartered accountant tuitions",
226,Mohammed Riyas,"Kakkanadu, Kakkanad","Company Secretary (CS) Coaching, Chartered accountant tuitions",
227,CA RAJA CLASSES," Kizhakambalam PO, Ernakulam","Company Secretary (CS) Coaching, Chartered accountant tuitions",
228,Lakshya campus," Kerala , Centre Road","Company Secretary (CS) Coaching, Chartered accountant tuitions",
229,4DXI EDUCARE," Ernakulam, Vennala NH Bypass Road","Company Secretary (CS) Coaching, Chartered accountant tuitions",
230,Tayal Institute Pvt. Ltd.,Also Servicing in Cochin,"Company Secretary (CS) Coaching, Chartered accountant tuitions",
231,Logic School of Management," Palarivattom, Palarivattom","Company Secretary (CS) Coaching, Chartered accountant tuitions",
232,Amptech Electrical Academy,"2nd Floor, Vennala","Company Secretary (CS) Coaching, Chartered accountant tuitions",
233,Tutor Merry Grover," Hill Palace Road, Thrippunithura","Company Secretary (CS) Coaching, Chartered accountant tuitions",+914446281300_
234,The Gate Academy,Also Servicing in Cochin,"Company Secretary (CS) Coaching, Chartered accountant tuitions",+914449919914_
235,Tutor Merry Grover," Hill Palace Road, Thrippunithura, Cochin","ICWA Coaching, Chartered accountant tuitions",+914446281300_
236,JB International Academy,"Arakkappady, Perumbavoor, Cochin","ICWA Coaching, CMA Cost Accountant tuitions",+914449912599_
237,Btech Tution & Foreign Languages,"Deshabhimani Junction, Kaloor","ICWA Coaching, Chartered accountant tuitions",
238,Dr. Visamvaran Coaching Center,"Pipe Line Junction, Ernakulam","ICWA Coaching, Chartered accountant tuitions",
239,CA RAJA CLASSES," Kizhakambalam PO, Ernakulam","ICWA Coaching, Chartered accountant tuitions",
240,Lakshya campus," Kerala , Centre Road, Cochin","ICWA Coaching, Chartered accountant tuitions",
241,4dxi Educare,", Cochin - ","ICWA Coaching, CMA Cost Accountant tuitions",
242,4DXI EDUCARE," Ernakulam, Vennala NH Bypass Road, Cochin","ICWA Coaching, Chartered accountant tuitions",
243,Tayal Institute Pvt. Ltd.,Also Servicing in Cochin,"ICWA Coaching, Chartered accountant tuitions",
244,Logic School of Management," 100 Feet Road, Palarivattom","ICWA Coaching, Finance certification tuitions",
245,Alhamdulillah Centre,Also Servicing in Cochin,"Spoken Hindi Classes, Indian language training",+914449850108_
246,Complete Coaching Centre (Especially - Hindi Prachar Sabha),Also Servicing in Cochin,"Spoken Hindi Classes, Indian language training",+914449910129_
